TimeStamp;Anomaly_Class;ТР;Т воздуха на вх. в ГТУ (фильтр.);Р воздуха за КГГ (фильтр.);Т за СТ (т.1);Т за СТ (т.2);Т за СТ (т.3);Т за СТ (т.4);Т за СТ (т.5);Т за СТ (т.6);Т за СТ (т.7);Т за СТ (т.8);Т за СТ (т.9);Т за СТ (т.10);Т за СТ (т.11);Т за СТ (т.12);Т за ГГ (т.1);Т за ГГ (т.2);Т за ГГ на запуске (т.1);Т за ГГ на запуске (т.2);Т в. на входе К ГГ;Т ТГ перед ДГ;Т м. на сливе ШП;Т м. на сливе РП;Т м. на входе Д;Т м. на выходе из СТ;Р м. на входе ;Р суфлирования;Р ТГ перед ДГ;Т в ЩА;Вибр.Д в зоне ПП;Вибр. Д в зоне ЗП;Положение ДГ;Осевая сила (расч.);Обороты КВД 1;Обороты СТ 1;Обороты КВД 2;Обороты СТ 2;Положение ВНА;Т газа за ГГ (ср.);Т газа за СТ (ср.);Т газа за СТ (ср.).1
00:01:04.560;2;1129.9115393386558;836.2004484652781;1154.2920940563474;1522.1860656823314;2801.055300240631;2343.0619435211265;1971.1900508317747;1528.9263515952339;305.4620685418733;1864.0546468715672;1112.0589062151364;1902.5891154796834;613.8035303396099;2758.410218820676;1679.8423020685484;1120.5267651069043;1251.8684654016708;1892.1058236725378;2031.118346260312;1642.411948546452;1171.2069032725406;2031.3166042635637;2271.944715668361;1542.1196801159745;830.6989409617419;1958.667996073406;2475.4980187225924;714.9417567574372;1688.4841357729001;1353.3782179222696;2754.2592999323447;1572.2455123373347;2422.9091952323497;185.0035740368104;2093.4769101378165;824.2912736937263;1868.157079548366;2714.861456953593;2381.41457992923;1287.9261976532723;998.6147046737208
00:01:04.580;2;1142.9899622839382;831.3879591780913;1154.859850973398;1529.0368105591335;2836.309291518048;2345.5621626828065;1974.2612175118147;1537.5435312338504;307.3280703362672;1863.3104163822802;1130.252614360682;1911.9942619691346;618.3508762484892;2737.1839812715134;1678.255367382701;1125.8168749224178;1247.9752852162205;1876.9116172070578;2043.020910022903;1627.1448329169316;1158.6791841341683;2041.111836598315;2291.2075106508337;1535.652999418633;835.1651557400168;1951.3428498632745;2497.9512500749784;716.8190059564008;1667.2323926506224;1349.2709387206946;2772.3278944747867;1561.2965431518587;2427.7154858281388;184.32543580280128;2090.800333654964;825.9372781509074;1855.9719854749555;2701.5373301572313;2368.7204150179487;1288.4055660312574;998.7617417853481
00:01:04.600;2;1149.134391493872;829.1070140901429;1147.1092520448497;1526.000199022143;2847.0380357492663;2344.57904423951;1968.7092320033976;1521.2554621256497;307.6339168493143;1878.8558796297427;1120.6806808091246;1911.6023175820053;616.8138715792484;2765.269999737837;1685.2118000584262;1120.3067195394742;1235.7780554951325;1895.9924163570295;2040.1939561959823;1631.022272444805;1159.5736158197612;2031.9751209111625;2265.5912038792494;1537.8454313626532;832.9949959653975;1961.6164045703065;2473.683882330252;704.4272430478673;1678.5232160170838;1357.3579988707547;2751.9505787863327;1565.2323108257879;2422.70127530577;186.37639258999008;2096.9445989927854;825.2319175436813;1879.9392311783981;2701.4916440963966;2386.4709046336266;1282.967577032566;1005.5097861992169
00:01:04.620;2;1146.1365637838355;832.4989216575901;1153.818089215693;1512.411435263896;2840.9644827214843;2329.5027882036798;1966.8219902965075;1525.5509995097589;307.1122233040394;1859.5840048106397;1123.5199989589005;1894.80115873407;609.2222025598097;2739.7628854600025;1672.694151793868;1123.8063487608194;1238.759304394667;1871.7155275294613;2042.3377742298785;1619.295127381135;1166.3337555520077;2035.7318663013207;2249.615012606362;1543.145963123237;831.8478339610025;1962.709541098709;2500.456359965012;709.6805214235951;1685.5561980044633;1349.7385778776602;2780.4520165245635;1562.277070493107;2428.7682890681294;184.22348244361177;2088.4512058123687;826.4252595689425;1861.9216133216785;2706.1019129815954;2394.277822099058;1270.0113307885056;999.366637684776
00:01:04.640;2;1150.421335522082;832.3514723141329;1141.8656257671912;1513.7184339689109;2835.2921061566085;2344.7578776229175;1968.9334452726096;1525.3035663598241;309.1185448280785;1880.5660722474604;1127.898530777498;1923.6233222918513;609.5204629345318;2750.173897230129;1683.330069690585;1122.8530568587362;1239.3856857282824;1886.5857415881537;2032.5468388612162;1647.7346772496628;1161.2976420522334;2038.1518876615007;2273.607319284981;1534.5289846658893;832.3257734769379;1953.067477175036;2479.1739641266045;707.7660657071641;1685.3429688938756;1347.5328342776338;2796.896956776733;1570.9708774839069;2418.8143416438174;186.16803962253385;2091.6432442529026;824.4114460699111;1857.0489530239356;2701.6633691433253;2395.0984589456307;1274.6395430690563;1013.9927608344256
00:01:04.660;2;1154.367097228302;827.736947356495;1150.4206502857935;1514.2837490971524;2831.190626569394;2344.198530618997;1965.647070032318;1537.6640362422845;310.19342576003004;1879.8699953660873;1129.7169667731762;1914.1064382286838;615.3270024534291;2745.0126596401788;1679.2518822723193;1125.8952608661884;1232.2186803439806;1879.4565146774207;2047.7271806364317;1636.0583450236168;1163.3074633021838;2022.992768088936;2261.9784732903922;1538.7648824969149;830.4582218002557;1964.3052905969093;2485.46297533813;706.8696778329222;1687.7557852272666;1368.4416074971464;2759.4749602335446;1572.9395345124333;2440.643884088197;185.3698393201071;2084.697745875425;816.7482280772808;1869.227088871385;2723.1203987859903;2393.1623089690315;1281.1179257456317;1008.9378734005603
00:01:04.680;2;1152.0671017336922;831.154421357157;1145.9208445434272;1514.5926422343978;2822.8286217363097;2346.0180810437164;1966.977884705075;1533.3608124015327;309.1374306419738;1874.0293077659817;1132.214718514065;1889.4158553327666;607.3399007924696;2757.794015602697;1684.013875099815;1126.0978140576383;1248.250388179639;1874.3350062919844;2049.6928735500837;1638.9449729669234;1153.0070511430124;2040.8978792158478;2278.388249426056;1534.112816767806;825.7591011909037;1984.2660615488949;2484.9900033570466;708.7208726293353;1686.0636830459991;1345.7681209346708;2778.037041586556;1569.0663575134215;2392.2410283138315;186.26384268502122;2097.268254545619;824.6737677601695;1879.3139801369994;2706.916335770398;2347.3302473888725;1273.234382147285;1005.0258228905183
00:01:04.700;2;1144.212311191579;827.8541513098344;1143.0107523079212;1523.845003321415;2819.474041229156;2324.841886343389;1977.6606649151588;1522.4410952542587;308.3987347124103;1869.9808781022664;1129.7864191962967;1925.873519418355;611.6112301048281;2756.8908464496503;1687.3437319690709;1125.6525098249122;1247.4943709323047;1894.0262295558443;2041.738758761664;1628.6192761341672;1167.2725461006962;2029.7890651860905;2256.2190259276435;1538.8361958578928;823.4367631174589;1964.918933830599;2507.409324214539;718.4285147983845;1683.0212653398908;1342.939445936614;2772.2977900268233;1572.9321308673927;2412.3901313735546;185.53954318679945;2086.7529983770055;824.134576069007;1864.8158580561706;2714.3583759119238;2389.8555395385165;1285.1700083363498;1006.7171070497416
00:01:04.720;2;1144.174852368477;828.5189003049484;1158.6865292963928;1512.1553655103683;2825.6044281252803;2357.2975033844136;1961.1669313755124;1518.9501613714792;310.1726521409523;1873.4763196516271;1132.059738668972;1911.0716082185984;608.5889890686067;2726.5462110960007;1673.1640448809942;1120.1237271200835;1256.511281158585;1876.7454970545784;2047.2854799500446;1632.939803443702;1165.6054896705923;2030.0936988032586;2266.992627379751;1524.9775191976878;826.3712187622526;1972.7169969533732;2511.516719729883;712.5658494430309;1691.8289085832412;1346.8990794142746;2774.9800363478616;1564.9087884163891;2420.5615169154457;185.5466977706608;2104.38592903884;820.8007734843915;1870.0261843159265;2709.709165453786;2372.4520637949477;1278.5713031286075;1008.7651934186023
00:01:04.740;2;1157.114363631567;828.6100972900512;1143.3383914112303;1527.7094533759862;2812.650001911569;2332.274471235728;1964.3868929939015;1526.97778503472;306.4672605895272;1891.2082115431904;1127.7690188534903;1936.157805820855;608.8461116682387;2738.4030471968053;1671.6545250100291;1119.514224196042;1252.00874553128;1900.6568975406446;2067.56713790475;1634.4975849873522;1175.0619871073352;2033.048309600749;2259.1619136732784;1533.2906999954262;832.6594978049858;1955.5292776262665;2493.377259557014;709.0463975203384;1686.3560835794021;1347.2858347122242;2788.0876096156207;1573.7234110628358;2429.3766868685957;184.50496375223543;2088.1662668814115;822.2240011813542;1869.9651261443623;2696.9627682978926;2392.811616609635;1271.9004660404548;1007.5220778394254
00:01:04.760;2;1146.2204365652199;837.2192358701744;1143.630296429449;1517.8960341826964;2803.4172599667813;2344.404263044221;1955.87884920347;1517.883625899461;308.1273685403064;1869.3437549484845;1128.9746844990093;1925.9290509062698;612.2816621818179;2741.231231193515;1670.3659623153164;1123.8463594833381;1243.7899051836841;1906.7884265728314;2059.6128899157575;1642.0302433501977;1157.051966951153;2037.7081667996883;2273.670645138705;1530.8765552545165;831.3941829460749;1944.298209721798;2501.8971467610518;707.3607455296755;1686.274275005954;1349.6382100774142;2771.1439412794093;1565.535158244619;2442.6922884320106;186.23805643488717;2103.1732759625274;813.6340534548598;1871.5775168159375;2702.396697569321;2381.3046521322212;1291.7985253218367;1013.0394904446174
00:01:04.780;2;1146.8695692291133;839.6115849060334;1143.3806910675748;1508.3054180479332;2819.166347565224;2345.966626794535;1960.5671850812782;1534.740822255262;307.76633741341413;1855.5912805120904;1120.1809906095923;1927.949778883531;611.6109644882265;2751.2070069216466;1669.9578989771392;1114.3361090332285;1245.1725740990687;1884.9279277240805;2026.379514384886;1644.1674452224936;1165.3710812211823;2004.4460040642443;2266.2050025405692;1528.5453804408155;831.050609457427;1940.7345622841763;2497.694655047589;703.4820316196415;1683.6140139235333;1362.2238895301389;2776.013795759497;1566.5956871608444;2430.454288578517;183.4600790178791;2091.1436360749517;824.8415678575691;1885.2671368932192;2687.9073205346835;2396.5257367347685;1286.0577931604546;1005.960817840766
00:01:04.800;2;1151.2512290385957;826.1621654031101;1146.9798872407057;1516.9972380788624;2827.268238019395;2344.119276848898;1939.4881303263437;1540.3750762302225;306.5907983045834;1871.2512235681313;1116.6919141239148;1921.329158543828;606.5009003607142;2718.810271349004;1673.1074392909711;1134.0956843837862;1245.6864707797754;1899.7023677465477;2030.1158278196565;1643.1301723045456;1162.1286093113072;2022.4851032553602;2298.9865060818242;1534.534443516764;823.9033241576606;1957.1200490317965;2476.9704473265983;713.8994869187243;1688.1353042919518;1362.1697915188709;2792.5101889953985;1567.7611827579894;2423.194637188993;184.93631322447754;2099.879315294418;818.4606285297381;1868.337396809872;2696.130874534937;2382.455401774095;1284.5762011461939;1000.8358663265882
00:01:04.820;2;1155.071905787642;839.0741384642951;1152.2423277412536;1521.684919813314;2815.196496059167;2325.299328943864;1969.6969531098869;1528.7787104580832;306.4189775962121;1872.6072934400447;1139.4086720898233;1905.589398949023;609.5935681606584;2773.9968589550895;1673.4117826523516;1116.6482788025478;1240.2060019253547;1874.6465792501422;2015.861324946065;1645.0649318423966;1154.7906851136436;2024.9189870865057;2290.7912330385448;1542.2726667083987;827.2500332528275;1960.6532620540245;2492.8793694419123;710.0967844881044;1677.887394694457;1356.5163773120528;2752.08937391232;1569.1703892642427;2434.1942598272726;184.83946281315815;2097.837467071416;822.208197031049;1873.1363383480927;2714.3174184909594;2389.7680066762996;1282.3434465972725;993.3607908932985
00:01:04.840;2;1142.5052725573505;827.6194600860495;1138.1421619743357;1523.6055108626576;2823.660626516803;2315.562144132279;1969.5617021648122;1530.728950689919;307.81298854394646;1889.4967816697256;1134.886561250781;1934.6283707214018;612.2203786323686;2745.2706321480305;1673.598650362167;1116.2431991796402;1247.838494749404;1894.6677972229684;2025.2209058697936;1640.5979712948256;1151.0359902297282;2035.487638527298;2285.473869158187;1528.9950139718758;822.2471358346828;1950.3082014543133;2491.9290078379236;711.9712202354322;1677.5722750787868;1347.883026688954;2796.212516831721;1563.4557524204586;2434.943163265262;184.5919130465155;2101.228535723908;819.7814125413832;1856.7069721252697;2687.6524190276423;2385.4609538189143;1278.8545505273153;1005.553269942162
00:01:04.860;2;1145.0045757829148;835.6238381342348;1146.48610533545;1522.1288162213225;2827.535435278546;2358.7713164682345;1960.2402855102664;1535.6132508686921;308.20055710894576;1887.8689364123156;1129.875782916356;1935.8336664771816;604.0205970600373;2733.837715528628;1669.9547174362967;1117.0221038987338;1254.2594715892578;1888.4358092972832;2037.2327338778146;1651.1495437661133;1164.816376666571;2032.6554028685991;2272.398609802711;1525.940746015782;828.6753955358148;1949.9114790732679;2504.182406359062;709.1439918270815;1687.3536547994395;1364.2141188571604;2776.3908887814555;1564.5403350200045;2404.1422265312463;185.5634251911891;2088.943841023867;816.2448527144977;1866.2412265986213;2733.956566560923;2403.3741914177585;1282.5154377820209;1000.9063530148206
00:01:04.880;2;1137.8581191896571;833.9293073622423;1145.2306488447086;1515.1670543172222;2844.983718744128;2352.9560936114417;1980.1495300999375;1528.4283854905418;309.1377991225427;1874.2103979292021;1126.257242627497;1919.3548050617947;612.232683556521;2730.188642874422;1682.9535938589067;1109.16218455488;1245.1032597558074;1891.2206534195839;2027.0724677348737;1647.7551387787362;1143.9025034597953;2018.9560790556286;2283.1614206816757;1527.8102955460101;826.7231058958107;1951.5794614770805;2496.9763376179967;705.5077871338409;1680.0324338871508;1349.1707638031119;2746.0351902212224;1561.8871799070732;2423.5650072122435;185.00965202058836;2111.5872119027204;823.4355042259324;1872.7875570116669;2701.2421139722173;2405.811483373029;1292.5484128266;1006.09557024912
00:01:04.900;2;1144.971131808611;835.3670436014949;1135.0794936815842;1512.6910035629642;2821.525290617417;2359.8917278835747;1967.4386729834223;1535.4622750074204;306.74358247665015;1868.6922651125772;1132.2686258743458;1914.1522985451088;613.5785000020365;2751.9193777885184;1692.3534440786655;1125.6509649310706;1245.2443206741193;1910.7778619211695;2031.9710598046393;1633.9439412588783;1142.9789834296416;2036.1418688466376;2277.9727837049704;1541.173560294728;822.0375311512773;1966.7632022819823;2486.527861568342;706.9586505217137;1693.519721340265;1351.3651312728136;2756.3484283505877;1576.7524600694983;2428.2306396818885;183.13268945720677;2098.518096793576;826.9721257835652;1848.6906930023283;2706.9014784324563;2377.627588019183;1279.9324007538814;1007.9862510397852
00:01:04.920;2;1149.974424351667;827.3808653533283;1150.91876010038;1529.852864815521;2821.455903055761;2338.9955929533294;1961.9106333904151;1521.0595728102153;306.92349094739023;1892.105615814916;1129.0109361109564;1926.2810078215098;616.108226249189;2734.848670075803;1672.5630902855405;1131.49143408877;1248.4268756292036;1896.27393941131;2024.7487886473723;1644.2639889466616;1163.4146574284518;2031.7047277359598;2296.4161439225577;1532.880989006712;830.0923970904255;1976.5083170053415;2509.6528422848023;706.8494445603247;1683.54146535527;1354.0666012699592;2787.2731534262693;1567.1435870615712;2425.547867828771;184.39220701050286;2111.1377019567503;822.04251662764;1874.4108579329538;2720.91672101043;2380.3153909847983;1290.2545799402335;994.4060954788675
00:01:04.940;2;1144.420084119732;824.7860023061653;1144.5627876207195;1516.1703334692888;2808.645880473918;2348.618853704621;1940.9398040667386;1541.3633749788446;306.6530620752114;1873.960180509951;1142.8425664276165;1922.633749050216;614.124292989082;2754.9620802204745;1660.8972373444074;1113.5103613656688;1252.7778168483824;1880.3766369686996;2038.8389062351123;1653.717880149082;1152.9229891066366;2029.633661260558;2244.634078422972;1533.1109445227496;830.654430051885;1953.994117900887;2483.9287657428245;707.7562864597484;1670.1198022969227;1347.1360802274762;2785.1823847234705;1568.7796145845557;2429.6924975897387;184.80295053320197;2110.2246873398853;819.8554996920722;1868.004610389719;2688.446680145848;2378.726568774392;1282.280867990691;1001.7346008321713
00:01:04.960;2;1157.0366829244554;828.7721616861137;1147.374959139025;1507.528519816071;2822.4462776554956;2327.8077208213717;1953.9217122817165;1534.9271336705876;307.1783757422335;1870.5342759109315;1130.8177278576227;1924.4314761579094;603.6021572988867;2751.816208010472;1676.4265548621045;1115.147264579809;1248.1695839353738;1892.63030998099;2012.3438793689772;1642.928402760882;1160.0622357039963;2026.030799359791;2286.416200178982;1533.6981562967317;833.3056571956666;1982.0674845848785;2484.566000096675;714.4356338248381;1669.9031506638526;1352.0169171480732;2784.983387801682;1562.1786413553696;2398.619450801869;186.32414097702713;2105.5345909174885;820.0228187827738;1860.0884631088259;2701.9969810221055;2390.4524948882836;1281.6303660815333;1008.880713424505
00:01:04.980;2;1149.1429104039566;833.7705621509558;1131.6755407135086;1511.9338732774252;2829.589874145481;2343.4828030630024;1971.5585765467533;1536.4475848438578;304.4893172527457;1888.2273249731336;1125.8743507531442;1931.4447153530407;613.1513793682514;2749.1323448063577;1680.1510049934914;1115.358865223657;1256.1219859061982;1883.9509793677769;2020.5575056238781;1631.7233195628062;1156.1210073261639;2038.438527998274;2281.903816652975;1537.1178734687828;831.5298461269113;1963.3393228681443;2491.2637296231464;703.3349044183125;1682.9173338738422;1361.375095212807;2751.117865578537;1562.543267304058;2429.1752974371393;186.76939399415636;2095.337740151438;818.713461226352;1862.8567812030742;2711.6227807892183;2367.5614586979964;1287.9427201056337;1006.0602114989927
00:01:05.000;2;1147.9386244005077;840.0753964911055;1151.1644867125183;1501.6809230065548;2831.3978288598146;2341.2046300554352;1951.4240407494815;1537.4600621659242;308.37804987634576;1866.9812962713077;1123.3219297843293;1905.7891780022371;612.1589087163195;2735.9969406481873;1675.623872227932;1115.411470435102;1245.0257037894323;1873.2168205197634;2030.59258355694;1642.9881005457391;1165.4423735784374;2015.3502107735917;2272.643840951038;1538.0617564159072;826.513600733939;1973.81905838071;2503.6546771536496;709.8135286619182;1693.282869327783;1354.3243914305715;2759.1819458040395;1563.502866227987;2418.5578168609627;184.4801540007351;2081.6452418603917;818.9045001098442;1866.4581348985866;2701.7583638804936;2392.250014382351;1287.5020886786979;1007.4566256164393
00:01:05.020;2;1146.0097119093032;827.1598978617657;1154.9380437018976;1504.979278311718;2822.2170626465127;2344.8949022724846;1971.8948294643042;1530.5754396809355;310.09331003368044;1870.902017746447;1129.7071325407078;1949.12418924134;605.9219279841551;2739.5320921279604;1680.9005315955635;1130.0026553432178;1253.6759555142264;1888.4577285160155;2037.1531955094704;1633.1627740382057;1154.6271994092951;2019.6569387806862;2277.713475993027;1530.9684352386873;823.07684790718;1957.7886632559344;2495.346453464998;709.6900499430501;1693.6800307776496;1366.078465649811;2736.3273030747346;1557.624196405115;2430.9539412237123;184.87238613322575;2103.987538934899;817.3768854150787;1853.6287524865445;2702.4263403399973;2398.371150281241;1287.618170185814;996.1707867242302
00:01:05.040;2;1141.0096255555416;831.918528683709;1141.4005317662322;1511.9821400581288;2818.401740344756;2341.2171698526413;1959.0638926710162;1529.8934621121048;322.7964429771205;1875.6452726953323;1133.058423367781;1942.6662483919115;609.3092695456975;2738.6543194781852;1676.8739000637124;1114.2191054302284;1251.4440273464127;1893.2328522958564;2041.2551162077038;1631.6756281887556;1163.9384134460938;2032.0026424283778;2284.59892118417;1520.9962364875332;828.0154677404423;1958.0593900267738;2487.0087584952553;706.937262909743;1695.4447235010803;1358.525478664551;2774.0929074820037;1566.5943167336131;2437.0993826092063;185.39156772349173;2107.4288787235805;826.5450465884894;1877.5687116083543;2703.8727211490695;2375.5015346194195;1288.1904265031305;1001.2744185995208
00:01:05.060;2;1147.4229901166007;828.5349689755117;1138.5836530473807;1510.633594345011;2814.756973418231;2354.4874503952533;1961.0087527049313;1514.3864485585593;324.1208869233075;1856.1762889746917;1131.039252231366;1926.228894711248;610.3047601834627;2758.3070552745144;1685.9075262256322;1106.2887510908938;1250.5745714879843;1879.0197115681917;2024.7915952776996;1638.9404695649948;1150.8935250607556;2032.4171717477539;2280.700814790499;1535.0250665961573;834.931492635341;1955.861420259457;2490.175512561522;706.0369214198645;1692.278882794621;1351.3187921603692;2778.591503024542;1559.6882520713546;2401.4996223233775;184.90498406927347;2095.07238613248;816.0918742295738;1872.703262209175;2702.0502536867757;2375.8323088428965;1293.424563669859;1005.2019590051603
00:01:05.080;2;1149.2120821880617;832.2340867836812;1128.3904071478307;1511.4705553233675;2824.9434211693533;2332.6444833319465;1966.5521532398434;1530.4350091019282;324.9561635547868;1867.8961928221631;1115.886084490521;1937.6724881138116;605.5281429648629;2722.095782370597;1677.192959112817;1110.4895384584943;1255.7382320493416;1874.5250827718432;2033.6136095137322;1642.9538793981717;1159.676208084313;2023.8735354795947;2266.363526891671;1527.1994807113892;827.2382744863633;1952.8926825951794;2484.1557730430527;717.0356644244847;1689.5838377805453;1359.5687343896554;2791.1825607313053;1570.9706888225628;2433.0864921702573;185.82485886147708;2094.590833700601;822.022110588405;1855.4236001138438;2702.40351903945;2378.5020034645254;1290.3945878109098;1007.1670259506523
00:01:05.100;2;1146.1171602236195;824.3335353509739;1133.407642364521;1521.501098777446;2841.8985470459816;2338.9589720526287;1964.6395038147377;1529.2075228947513;319.02643030993903;1874.3973686476002;1127.4214506256953;1926.581033791306;606.2183867821761;2737.7325528429064;1673.916425594233;1129.9451588636966;1242.4226672070258;1891.047092412508;2032.9174082855902;1645.8774629621123;1160.0142393937706;2051.025685388725;2276.2102281000334;1531.525875987549;827.0764706182622;1951.6318015429579;2486.7228788081347;710.0592502785825;1692.9622960452687;1359.5061243535672;2757.730997988152;1570.2445846590704;2419.1203959990007;185.74675656829945;2104.316104366875;820.7560318131004;1885.8288841038996;2702.569111631808;2362.8943145097196;1295.6614187097082;1008.7415791672607
00:01:05.120;2;1147.9701540073281;839.7308271079846;1146.5630997088558;1522.5815280435793;2840.0320645426928;2345.777889596258;1968.6710304074284;1527.3766493357464;322.3301049402129;1875.1982710617106;1123.0499042454771;1928.0665144606942;610.2929067063557;2733.810909115753;1684.3350170054862;1130.7718318584803;1249.5069181838296;1896.5145922428471;2041.6425211786325;1651.9641336096533;1155.2237155669077;2040.9918628688115;2272.407551664043;1529.6754952335546;830.9323677807148;1946.6238942703148;2499.216327328289;713.1403887788624;1693.363487459079;1344.0483105909275;2760.0276418896256;1560.3055817252157;2394.1299197045096;183.2281972253609;2092.3481858872206;814.9181165267412;1879.6000758581913;2708.3199138125046;2387.0675861207737;1293.7047109883185;998.7066140888468
00:01:05.140;2;1142.4053189848578;834.7479961732337;1141.7166943540517;1507.6201251832322;2833.0561117999573;2354.656849533286;1973.1738679815332;1535.0374090904681;325.2157596394633;1882.0216366629052;1127.7974310745947;1916.278556515379;606.3998762446088;2755.4027303783328;1679.8187150621454;1120.0903947819438;1232.7932312786807;1904.0031303362705;2044.1834751272643;1632.0593130153839;1144.4286037543395;2060.605866380083;2283.0487393574176;1524.2759080272551;831.59549050439;1965.937253618058;2490.720116467454;710.3631347282299;1698.471355704278;1364.8411589545997;2772.137779251437;1573.4009001627749;2436.0602114348453;185.06359390055914;2090.356574543493;817.0830087712054;1879.965652881411;2683.2848233900627;2389.209310527685;1292.4839042820372;1011.1003347882844
00:01:05.160;2;1139.0723095195297;839.1980612965672;1133.834731671901;1531.0529619748968;2827.521677802985;2351.208482914196;1970.1550816184422;1515.829768191038;321.33340657805223;1870.0787364059936;1128.0944150360365;1919.2905535661635;606.620805919491;2725.48462387024;1673.2220107919918;1120.8525810226986;1247.7813307988356;1888.2798396061612;2044.9858001395653;1638.3491166896317;1159.0127572033298;2026.4981206950647;2272.6449487793416;1533.2972653037943;825.9957722191451;1953.4035508242364;2481.6445744291186;704.7811258860154;1694.8969754587454;1343.864445388264;2760.255516164831;1559.5424084220713;2426.4089454550235;184.1377786905699;2114.873162582771;822.191325288952;1862.0983227619338;2704.5699188997874;2386.7447210260043;1289.5943965240667;1005.2912491748612
00:01:05.180;2;1145.805270166132;834.6598511220483;1151.4720703565822;1518.3822993159179;2827.002395846045;2361.1918262607414;1968.5335297892768;1526.90257767615;324.49628857208467;1874.5839968328423;1126.3712886894077;1920.6387310638006;610.8704457954972;2771.6007483599037;1662.651010921641;1121.9638809378714;1237.8169505754247;1905.8255344631357;2051.8297069534215;1641.1794749636801;1163.967581002617;2036.6938654966618;2289.185763035446;1527.4265685944217;830.7330402416103;1959.0961888635402;2469.9601745213868;704.7739876940641;1680.4728498765712;1353.7192013854858;2768.6414257281795;1566.6167363866796;2419.1519418438547;183.87033510312924;2111.4864119451763;820.0503962567789;1871.7178334231212;2721.6536445169163;2378.0055215278044;1284.67936379556;994.7098795513126
00:01:05.200;2;1148.3097231971249;835.9119822604932;1138.6676014284863;1518.0050009071253;2809.2577255285937;2365.369489443591;1958.6566737327485;1523.7719930711141;324.14806476100944;1890.8062838837216;1128.3587710350457;1917.2111552207352;605.300061310418;2752.3525862748997;1671.0127211210806;1128.3054784798119;1253.6252667999815;1877.5985769104393;2045.5658130374566;1643.7460987066145;1153.6688511542716;2031.9485570166992;2288.9957802810372;1529.8432112574733;842.7873612190643;1979.4805300698679;2504.086543835557;715.2009567986973;1689.9874923923305;1350.1107760300483;2779.22467882707;1573.200537168945;2411.382450027284;185.58288342379458;2111.050059663582;825.8048879090895;1873.983844495589;2695.1867929524697;2395.791240916468;1286.7573111734755;997.7682877043084
00:01:05.220;2;1146.1143914475417;839.431677822632;1133.985523509403;1511.6642419946643;2840.079260533316;2355.156255400552;1968.8538399986226;1533.2763365676958;321.4491200517105;1878.442711788408;1131.7412395991796;1929.124301723696;608.9002469460677;2758.118065284039;1680.0545124650162;1126.438763155319;1251.2559754702827;1901.8148688236765;2050.469308560545;1640.626853654568;1155.9019407144779;2037.3265052714685;2281.8123447693797;1525.329773314195;831.6663376460823;1964.3881056713763;2513.7891800266743;709.5737601261935;1678.181760895724;1353.5006145721445;2767.177038230083;1575.1335521007873;2428.82607213107;184.46724989642203;2103.751684167206;828.2000015664266;1872.468079872891;2700.6002811125127;2391.1737921373856;1292.4225370863398;1000.2236553194969
00:01:05.240;2;1147.9391923155354;835.3042780946913;1142.4998620708982;1515.3665333222348;2835.302634734604;2349.254917477241;1965.6194245845888;1533.159233777486;322.82877530588524;1864.8670385327102;1122.0214335167705;1929.3353456890045;609.2385519249605;2747.2769510424773;1681.355589909979;1119.4891682402852;1246.7850610885164;1901.9033914566483;2041.5188241408907;1642.2181741660481;1155.0987250986873;2038.7288195515264;2277.5660860766184;1538.7729013812284;833.8174727156786;1977.549051418885;2509.16926438143;712.151742075072;1694.4036755104041;1351.795198468427;2771.0590655693595;1574.8544790089747;2460.5163933148638;186.4549491653952;2107.7627894622506;820.3639235316084;1864.9914350328502;2684.980352530623;2377.4556878702388;1293.1448299227252;998.6001452974834
00:01:05.260;2;1151.834598066801;834.7296242764965;1144.7116290294537;1531.9782371952379;2809.150275922172;2331.764282035744;1964.1058518908055;1537.3693206361481;322.70350214235566;1864.1660928148951;1137.0089368799859;1931.2157033175747;617.2002907942201;2732.1355177257587;1670.4522635058179;1116.8483060746255;1235.5122199590003;1881.8603076818208;2029.3924060113138;1643.8002635042253;1159.783110154644;2020.377050264041;2256.005888930415;1540.1438056691654;828.7694337847228;1980.0505594225547;2494.2627806332302;711.7358843222538;1692.5342591882888;1347.5546655302996;2784.588245632469;1567.3240893549037;2412.7839473223153;184.15612918446604;2107.085644502858;823.145743284536;1855.9742301292067;2682.606655543015;2413.933643775733;1284.4185930690328;1000.1668795527667
00:01:05.280;2;1151.3404192734263;830.8643188636674;1135.020048519389;1509.1893482735627;2826.514699392821;2326.170744470149;1975.9894158122868;1528.2692997450192;320.11919714168147;1878.0789992769842;1135.8966415568666;1925.4964899181705;613.0046891923184;2746.8790985797486;1677.2121161728658;1116.45844352851;1257.2868252117776;1903.3235705969662;2050.1614455720705;1654.8394713322948;1170.5754172766976;2026.3736494650323;2285.5663610062825;1545.9342505611967;824.7433699796134;1959.1976263566291;2487.7305932640434;711.1302782793521;1702.2904110875406;1352.5187111177434;2770.8587323015518;1549.199517066457;2430.9760003531605;185.9936622785625;2101.978559360408;822.572213420201;1875.7716154329328;2682.9016449516157;2388.681194933448;1290.5672257772628;1005.0781740136343
