TimeStamp;30-Т масла откачки;31-Т слива масла из турбины;32-Т масла вх ГТД;33-Т ТГ до СК;34-Р масла нагнетания;35-Р масла откачки;36-Р за ОК 1;37-Р за ОК 2;38-Р ТГ перед ДГ;39-Вибрация ГГ;40-Вибрация СТ;41-% ДГ;42-Контроль ДГ;43-N РНД (Расч);44-N РВД (Расч);45-N РСТ (Расч);46 Т-возд вх ГГ (Расч);47-P возд за ГГ (расч);48-N РНД прив;49-N РВД прив;50-Т за ТНД макс;51-% НА КВД;52-% КПВ
05:36:54.010;87.990;117.537;36.554;27.067;299.370;219.040;1317.672;1300.391;2851.157;6.385;11.294;70.723;70.331;8831.221;11938.630;4599.089;9.296;1318.743;8920.468;12054.854;676.419;79.403;28.041
05:36:54.032;87.990;117.537;36.554;27.067;300.074;217.594;1326.057;1300.391;2851.157;6.385;11.282;70.609;70.331;8835.159;11938.509;4598.931;9.296;1309.031;8917.628;12055.441;676.406;79.585;28.024
05:36:54.057;87.990;117.537;36.554;27.067;300.074;217.594;1326.057;1300.391;2851.157;6.385;11.282;70.609;70.331;8835.169;11938.290;4599.032;9.296;1313.224;8921.605;12055.319;676.406;79.585;28.024
05:36:54.078;87.990;117.465;36.554;27.067;298.165;217.594;1326.057;1296.095;2855.978;6.406;11.284;70.609;70.331;8835.169;11938.290;4599.032;9.296;1313.224;8921.615;12055.099;676.406;79.585;27.970
05:36:54.104;87.990;117.465;36.554;27.067;297.145;216.648;1313.602;1312.176;2856.843;6.401;11.294;70.606;70.334;8835.755;11937.358;4599.041;9.296;1311.076;8921.615;12055.099;676.406;79.469;27.886
05:36:54.126;87.990;117.465;36.554;27.067;297.071;216.333;1321.988;1309.843;2852.270;6.397;11.303;70.621;70.334;8832.990;11937.368;4599.313;9.296;1312.889;8922.207;12054.157;676.406;79.535;28.063
05:36:54.150;87.990;117.465;36.554;27.067;297.071;216.333;1324.331;1309.598;2855.112;6.404;11.303;70.609;70.334;8836.767;11936.591;4599.438;9.296;1315.916;8919.415;12054.167;676.406;79.747;28.063
05:36:54.171;87.990;117.465;36.554;27.067;298.072;216.611;1317.055;1309.598;2855.112;6.404;11.303;70.618;70.334;8832.557;11937.053;4599.519;9.296;1316.964;8923.229;12053.383;676.406;79.546;27.923
05:36:54.195;87.990;117.465;36.554;27.067;298.443;216.611;1317.055;1316.595;2863.517;6.425;11.298;70.618;70.331;8833.021;11936.810;4599.672;9.296;1313.327;8918.978;12053.849;676.406;79.546;27.776
05:36:54.216;87.990;117.465;36.554;27.067;298.053;217.334;1321.125;1307.020;2851.775;6.416;11.298;70.612;70.331;8837.133;11935.878;4599.816;9.296;1316.825;8919.445;12053.604;676.406;79.280;27.703
05:36:54.239;87.990;117.465;36.554;27.067;298.053;217.334;1321.125;1307.020;2851.775;6.416;11.298;70.612;70.331;8832.736;11936.979;4600.112;9.296;1314.072;8923.599;12052.663;676.406;79.280;27.703
05:36:54.263;87.990;117.465;36.554;27.067;297.775;219.188;1321.741;1304.810;2856.719;6.404;11.294;70.609;70.337;8832.736;11936.979;4600.112;9.296;1314.072;8919.159;12053.775;676.406;79.604;28.029
05:36:54.287;87.990;117.465;36.554;27.067;297.775;222.544;1317.795;1314.140;2863.764;6.408;11.294;70.618;70.337;8835.399;11937.125;4600.323;9.296;1313.276;8919.159;12053.775;676.344;79.818;28.024
05:36:54.309;87.990;117.465;36.438;27.067;297.812;226.622;1315.575;1314.140;2863.764;6.408;11.282;70.603;70.328;8835.440;11937.319;4600.485;9.296;1315.967;8921.848;12053.922;676.281;79.538;28.024
05:36:54.332;87.990;117.465;36.438;27.067;298.127;226.622;1315.575;1306.038;2856.843;6.408;11.287;70.603;70.331;8836.469;11937.698;4600.548;9.296;1314.858;8921.890;12054.118;676.281;79.538;28.063
05:36:54.357;87.990;117.465;36.438;27.067;298.127;226.622;1315.575;1306.038;2856.843;6.408;11.287;70.603;70.331;8834.547;11937.393;4600.423;9.296;1310.807;8922.928;12054.501;676.281;79.538;28.063
05:36:54.378;87.990;117.513;36.438;27.067;298.239;228.791;1322.481;1303.828;2855.360;6.460;11.294;70.615;70.331;8834.547;11937.393;4600.423;9.296;1310.807;8920.987;12054.192;676.281;79.458;28.100
05:36:54.400;87.990;117.513;36.438;27.067;298.053;227.883;1321.865;1315.367;2861.292;6.444;11.289;70.748;70.334;8835.738;11937.053;4600.466;9.296;1313.155;8920.987;12054.192;676.281;79.502;27.833
05:36:54.424;87.990;117.513;36.438;27.067;298.053;225.102;1319.028;1311.194;2859.933;6.441;11.289;70.615;70.334;8835.335;11938.096;4600.500;9.296;1318.616;8922.190;12053.849;676.281;79.447;27.605
05:36:54.446;87.990;117.513;36.438;27.067;297.682;222.766;1327.291;1311.194;2859.933;6.441;11.289;70.609;70.331;8835.954;11936.955;4600.557;9.296;1315.111;8921.783;12054.902;676.281;79.464;27.605
05:36:54.471;87.990;117.513;36.438;27.067;297.923;222.766;1327.291;1306.775;2851.157;6.418;11.289;70.609;70.331;8835.390;11937.149;4600.447;9.296;1319.242;8922.408;12053.750;676.281;79.464;27.675
05:36:54.494;87.990;117.513;36.438;27.067;298.443;224.101;1322.111;1316.227;2857.461;6.418;11.291;70.578;70.331;8833.775;11938.184;4600.385;9.296;1317.033;8921.838;12053.946;676.169;79.793;27.762
05:36:54.517;87.990;117.513;36.438;27.067;298.443;224.101;1322.111;1316.227;2857.461;6.418;11.291;70.578;70.331;8833.843;11937.538;4600.524;9.296;1319.169;8920.208;12054.991;676.144;79.793;27.762
05:36:54.539;87.990;117.513;36.438;27.067;298.517;226.548;1315.945;1311.807;2858.944;6.401;11.289;70.609;70.328;8833.843;11937.538;4600.524;9.296;1319.169;8920.276;12054.339;676.144;79.771;27.745
05:36:54.561;87.942;117.513;36.438;27.067;298.517;229.551;1324.578;1297.813;2851.528;6.390;11.289;70.634;70.331;8833.910;11936.591;4600.768;9.296;1313.876;8920.276;12054.339;676.144;79.670;27.849
05:36:54.585;87.942;117.513;36.438;27.067;298.813;232.202;1319.891;1297.813;2851.528;6.390;11.291;70.612;70.331;8835.646;11936.664;4600.854;9.296;1311.196;8920.344;12053.383;676.144;79.296;27.849
05:36:54.608;87.942;117.513;36.438;27.067;299.017;232.202;1317.918;1311.807;2860.674;6.376;11.294;70.612;70.331;8831.343;11935.960;4601.017;9.296;1308.853;8922.098;12053.456;676.144;79.296;27.827
05:36:54.633;87.942;117.513;36.530;27.067;298.721;234.223;1317.918;1303.460;2856.472;6.368;11.287;70.612;70.331;8837.542;11936.324;4601.041;9.296;1314.863;8917.752;12052.745;676.144;79.285;27.714
05:36:54.655;87.942;117.513;36.530;27.067;298.721;234.223;1317.918;1303.460;2856.472;6.368;11.287;70.612;70.331;8835.480;11936.713;4600.854;9.296;1310.689;8924.012;12053.113;676.144;79.285;27.714
05:36:54.676;87.942;117.513;36.530;27.067;297.701;235.651;1326.057;1300.146;2848.809;6.368;11.287;70.495;70.331;8835.480;11936.713;4600.854;9.296;1310.689;8921.930;12053.506;676.144;79.598;27.841
05:36:54.699;87.942;117.465;36.530;27.067;297.701;236.652;1324.454;1313.403;2857.213;6.385;11.287;70.553;70.334;8834.520;11936.567;4600.739;9.296;1313.102;8921.930;12053.506;676.119;79.634;27.900
05:36:54.722;87.942;117.465;36.530;27.067;297.367;237.041;1315.205;1313.403;2857.213;6.385;11.294;70.547;70.334;8843.788;11936.300;4600.457;9.296;1318.929;8920.960;12053.358;676.119;79.656;27.900
05:36:54.747;87.942;117.465;36.530;27.067;298.424;237.041;1323.344;1304.810;2858.079;6.411;11.301;70.547;70.331;8844.442;11935.548;4600.342;9.296;1314.304;8930.318;12053.089;676.119;79.656;27.807
05:36:54.767;87.942;117.465;36.530;27.067;299.407;236.948;1323.344;1296.463;2854.000;6.425;11.301;70.547;70.331;8841.008;11935.960;4600.198;9.296;1314.077;8930.979;12052.329;676.119;79.228;27.712
05:36:54.790;87.942;117.465;36.530;27.067;299.407;236.948;1323.344;1296.463;2854.000;6.425;11.301;70.547;70.331;8836.811;11936.105;4600.313;9.296;1309.904;8927.512;12052.745;676.119;79.228;27.712
05:36:54.815;87.942;117.465;36.530;27.067;298.999;235.781;1313.972;1303.583;2855.730;6.416;11.289;70.597;70.334;8836.811;11936.105;4600.313;9.296;1309.904;8923.272;12052.893;676.119;79.217;27.709
05:36:54.837;87.942;117.465;36.530;27.067;298.999;234.279;1315.452;1307.634;2860.303;6.416;11.289;70.609;70.331;8843.968;11935.960;4600.485;9.296;1308.778;8923.272;12052.893;676.119;79.804;27.751
05:36:54.860;87.990;117.465;36.530;27.067;298.276;233.129;1320.261;1304.933;2850.786;6.446;11.282;70.609;70.331;8825.111;11935.732;4600.595;9.296;1311.543;8930.500;12052.745;676.119;79.664;27.751
05:36:54.884;87.990;117.465;36.530;27.067;297.905;233.129;1324.084;1304.933;2850.786;6.446;11.287;70.603;70.334;8830.880;11935.572;4600.667;9.296;1312.597;8911.459;12052.516;676.119;79.686;27.852
05:36:54.908;87.990;117.465;36.530;27.067;298.202;233.352;1324.084;1308.616;2856.348;6.465;11.291;70.603;70.334;8846.556;11936.470;4600.763;9.296;1314.509;8917.284;12052.354;676.156;79.686;27.894
05:36:54.929;87.990;117.465;36.530;27.067;298.202;233.352;1324.084;1308.616;2856.348;6.465;11.291;70.603;70.334;8824.271;11935.354;4600.658;9.296;1316.350;8933.113;12053.260;676.156;79.686;27.894
05:36:54.951;87.990;117.465;36.530;27.067;298.832;235.206;1328.771;1308.984;2860.427;6.460;11.282;70.609;70.334;8824.271;11935.354;4600.658;9.296;1316.350;8910.610;12052.133;676.156;79.403;27.712
05:36:54.975;87.990;117.465;36.530;27.067;298.999;236.911;1321.741;1290.694;2852.640;6.458;11.282;70.618;70.334;8833.386;11935.790;4600.461;9.296;1318.877;8910.610;12052.133;676.156;79.461;27.745
05:36:54.999;87.990;117.465;36.530;27.067;298.999;237.801;1315.822;1304.319;2852.764;6.444;11.282;70.615;70.334;8830.014;11935.136;4600.275;9.296;1306.218;8919.814;12052.574;676.156;79.486;27.745
05:36:55.022;87.990;117.465;36.530;27.067;298.406;237.801;1312.492;1304.319;2852.764;6.444;11.284;70.631;70.328;8838.314;11935.475;4600.155;9.296;1310.071;8916.409;12051.913;676.156;79.593;27.782
05:36:55.044;87.990;117.465;36.530;27.067;298.313;237.523;1312.492;1314.999;2867.349;6.441;11.282;70.631;70.334;8834.388;11935.208;4600.083;9.296;1308.406;8924.792;12052.255;676.156;79.593;27.731
05:36:55.068;87.990;117.465;36.530;27.067;298.572;236.244;1321.001;1303.828;2857.584;6.460;11.289;70.612;70.328;8829.974;11935.888;4600.083;9.296;1313.746;8920.826;12051.986;676.156;79.486;27.824
05:36:55.090;87.990;117.465;36.530;27.067;298.572;236.244;1321.001;1303.828;2857.584;6.460;11.289;70.612;70.328;8833.467;11935.523;4600.313;9.296;1312.415;8916.369;12052.673;676.119;79.486;27.824
05:36:55.114;87.990;117.465;36.530;27.067;298.350;234.019;1320.631;1307.879;2856.101;6.463;11.275;70.618;70.337;8833.467;11935.523;4600.313;9.296;1312.415;8919.896;12052.305;676.119;79.519;27.714
05:36:55.136;87.990;117.465;36.530;27.067;298.350;231.646;1310.642;1317.700;2857.090;6.456;11.275;70.532;70.337;8833.423;11935.184;4600.763;9.296;1314.255;8919.896;12052.305;676.069;79.582;27.833
05:36:55.161;87.990;117.465;36.530;27.067;297.015;230.997;1322.234;1317.700;2857.090;6.456;11.270;70.606;70.331;8832.949;11935.257;4601.017;9.296;1314.171;8919.853;12051.962;676.069;79.629;27.833
05:36:55.181;87.966;117.465;36.530;27.067;296.589;230.997;1322.234;1312.667;2852.764;6.456;11.280;70.606;70.334;8836.053;11935.927;4601.237;9.296;1319.967;8919.374;12052.035;676.069;79.629;27.816
05:36:55.205;87.966;117.465;36.530;27.067;298.146;231.720;1331.607;1307.634;2846.708;6.437;11.282;70.606;70.331;8833.802;11935.441;4601.237;9.296;1317.451;8922.508;12052.712;676.069;79.651;27.779
05:36:55.229;87.966;117.465;36.530;27.067;299.110;232.462;1322.234;1312.421;2857.213;6.420;11.287;70.661;70.331;8835.146;11935.247;4601.227;9.296;1319.620;8920.234;12052.222;676.069;79.549;27.852
05:36:55.250;87.966;117.465;36.530;27.067;299.110;232.462;1322.234;1312.421;2857.213;6.420;11.287;70.661;70.331;8829.652;11935.198;4600.720;9.296;1317.328;8921.592;12052.025;676.069;79.549;27.852
05:36:55.276;87.966;117.465;36.554;27.067;299.110;232.944;1318.165;1307.511;2852.887;6.404;11.287;70.612;70.331;8829.652;11935.198;4600.720;9.296;1317.328;8916.045;12051.977;676.069;79.392;27.816
05:36:55.297;87.966;117.465;36.554;27.067;298.257;232.295;1330.744;1307.511;2852.887;6.404;11.275;70.609;70.331;8834.642;11935.621;4600.285;9.296;1312.838;8916.045;12051.977;676.031;79.494;27.816
05:36:55.319;87.966;117.465;36.554;27.090;297.275;232.295;1330.744;1303.951;2856.472;6.404;11.277;70.609;70.331;8834.035;11935.271;4599.911;9.296;1319.127;8921.083;12052.403;676.031;79.494;27.712
05:36:55.342;87.966;117.465;36.554;27.090;297.590;230.627;1325.194;1310.703;2858.573;6.420;11.275;70.615;70.331;8827.202;11935.563;4599.859;9.296;1317.347;8920.471;12052.050;676.031;79.601;27.875
05:36:55.367;87.966;117.465;36.554;27.090;299.444;228.754;1321.248;1309.475;2860.056;6.411;11.280;70.615;70.331;8830.177;11935.888;4599.691;9.296;1317.948;8913.570;12052.344;676.031;79.626;27.737
05:36:55.391;87.966;117.465;36.554;27.090;299.444;228.754;1321.248;1309.475;2860.056;6.411;11.280;70.615;70.331;8830.947;11934.553;4599.596;9.296;1315.362;8916.574;12052.673;676.031;79.626;27.737
05:36:55.413;87.966;117.465;36.554;27.090;299.444;226.363;1325.934;1301.128;2850.910;6.430;11.280;70.618;70.331;8830.947;11934.553;4599.596;9.296;1315.362;8917.353;12051.324;676.031;79.766;27.785
05:36:55.434;87.966;117.465;36.554;27.090;300.093;223.712;1315.945;1301.128;2850.910;6.430;11.291;70.624;70.331;8833.870;11935.136;4599.667;9.296;1313.531;8917.353;12051.324;676.031;79.381;27.785
05:36:55.459;87.966;117.465;36.554;27.090;299.574;223.712;1315.945;1310.089;2857.337;6.408;11.277;70.624;70.331;8833.156;11935.208;4599.844;9.296;1308.536;8920.304;12051.913;676.031;79.381;27.633
05:36:55.480;87.966;117.465;36.554;27.090;298.146;221.654;1316.808;1317.454;2856.843;6.373;11.280;70.609;70.334;8834.384;11935.136;4599.902;9.296;1313.017;8919.583;12051.986;676.031;79.453;27.568
05:36:55.503;87.990;117.465;36.554;27.090;297.423;219.800;1322.234;1297.200;2850.539;6.368;11.284;70.594;70.331;8829.801;11934.917;4600.017;9.296;1317.131;8920.822;12051.913;675.893;79.302;27.712
05:36:55.526;87.990;117.465;36.554;27.090;297.423;217.519;1318.165;1313.649;2855.112;6.371;11.284;70.612;70.331;8833.193;11934.868;4600.012;9.296;1309.717;8916.194;12051.692;675.893;79.799;27.703
05:36:55.549;87.990;117.465;36.554;27.090;297.237;216.389;1312.616;1313.649;2855.112;6.371;11.294;70.606;70.331;8834.469;11934.844;4599.687;9.296;1315.907;8919.620;12051.643;675.893;79.716;27.703
05:36:55.573;87.990;117.465;36.554;27.090;297.237;216.389;1312.616;1313.649;2855.112;6.371;11.294;70.606;70.331;8831.529;11934.844;4599.428;9.296;1313.132;8920.908;12051.618;675.893;79.716;27.703
05:36:55.596;87.990;117.465;36.554;27.090;298.220;216.389;1312.616;1310.089;2862.034;6.368;11.296;70.606;70.331;8831.529;11934.844;4599.428;9.296;1313.132;8917.940;12051.618;675.893;79.716;27.672
05:36:55.620;87.990;117.465;36.554;27.090;299.147;216.704;1324.948;1306.897;2851.157;6.399;11.294;70.606;70.328;8831.718;11934.893;4598.921;9.296;1311.352;8917.940;12051.618;675.893;79.634;27.571
05:36:55.642;87.990;117.465;36.554;27.090;298.443;218.187;1324.701;1313.403;2854.000;6.430;11.291;70.606;70.331;8829.518;11935.281;4598.778;9.296;1315.922;8918.130;12051.668;675.893;79.381;27.743
05:36:55.667;87.990;117.465;36.554;27.090;298.443;220.319;1317.178;1305.056;2862.775;6.444;11.291;70.609;70.331;8832.436;11935.184;4598.673;9.296;1319.052;8915.908;12052.061;675.893;79.909;27.833
05:36:55.688;87.990;117.465;36.554;27.090;297.052;221.301;1327.167;1305.056;2862.775;6.444;11.296;70.609;70.331;8832.073;11934.698;4598.645;9.296;1311.117;8918.855;12051.962;675.956;79.576;27.833
05:36:55.711;87.990;117.465;36.554;27.090;297.052;221.301;1327.167;1305.056;2862.775;6.444;11.296;70.609;70.331;8831.177;11935.053;4598.405;9.296;1316.112;8918.489;12051.472;676.006;79.576;27.833
05:36:55.735;87.990;117.465;36.554;27.090;297.163;221.301;1315.945;1316.963;2851.034;6.453;11.294;70.609;70.334;8831.177;11935.053;4598.405;9.296;1316.112;8917.584;12051.829;676.006;79.576;27.681
05:36:55.758;87.990;117.465;36.554;27.090;298.257;220.152;1315.945;1313.158;2851.404;6.491;11.294;70.609;70.331;8835.023;11935.863;4597.793;9.296;1316.454;8917.584;12051.829;676.006;79.376;27.678
05:36:55.779;87.990;117.465;36.554;27.090;298.146;217.983;1313.232;1314.385;2859.809;6.498;11.284;70.634;70.331;8830.799;11935.257;4596.967;9.296;1314.552;8921.469;12052.647;676.006;79.173;27.712
05:36:55.804;87.990;117.465;36.554;27.090;298.146;216.166;1320.755;1305.547;2854.989;6.491;11.284;70.603;70.334;8832.695;11935.329;4596.551;9.296;1313.809;8917.202;12052.035;676.006;79.478;27.675
05:36:55.827;87.990;117.465;36.554;27.090;297.441;216.055;1321.001;1305.547;2856.719;6.491;11.287;70.609;70.334;8832.990;11934.932;4596.136;9.296;1313.151;8919.117;12052.108;676.006;79.777;27.675
05:36:55.849;87.990;117.465;36.554;27.090;297.441;216.055;1321.001;1305.547;2856.719;6.491;11.287;70.609;70.334;8831.935;11935.863;4595.305;9.296;1313.274;8919.415;12051.707;676.006;79.777;27.675
05:36:55.873;87.990;117.465;36.554;27.090;297.794;216.055;1311.259;1309.230;2856.719;6.505;11.296;70.637;70.331;8831.935;11935.863;4595.305;9.296;1313.274;8918.350;12052.647;676.006;79.777;27.779
05:36:55.895;87.990;117.465;36.577;27.090;297.998;216.129;1311.259;1321.260;2863.393;6.498;11.308;70.637;70.325;8833.670;11934.520;4594.575;9.296;1310.244;8918.350;12052.647;675.994;79.637;27.681
05:36:55.917;87.990;117.465;36.577;27.090;297.961;215.406;1323.591;1305.424;2857.955;6.498;11.303;70.606;70.328;8834.898;11935.523;4594.327;9.296;1316.259;8920.102;12051.291;675.994;79.425;27.849
05:36:55.942;87.990;117.465;36.577;27.090;297.961;213.496;1337.650;1298.796;2858.449;6.505;11.303;70.609;70.334;8832.773;11935.257;4593.225;9.296;1314.508;8921.342;12052.305;675.994;79.335;27.818
05:36:55.964;87.990;117.465;36.577;27.043;298.146;211.457;1325.688;1322.364;2864.629;6.517;11.294;70.689;70.334;8832.828;11935.829;4592.815;9.296;1318.223;8919.196;12052.035;675.994;79.549;27.818
05:36:55.988;87.990;117.465;36.577;27.043;297.961;211.457;1314.095;1322.364;2864.629;6.517;11.289;70.594;70.337;8828.706;11934.811;4592.605;9.296;1324.026;8919.252;12052.613;675.994;79.549;27.889
05:36:56.012;87.990;117.465;36.577;27.043;297.961;211.457;1314.095;1322.364;2864.629;6.517;11.289;70.594;70.337;8834.225;11934.713;4592.792;9.296;1318.230;8915.089;12051.585;675.994;79.549;27.889
05:36:56.035;87.990;117.465;36.577;27.043;297.868;210.864;1314.095;1307.634;2857.584;6.524;11.282;70.594;70.350;8834.225;11934.713;4592.792;9.296;1318.230;8920.662;12051.486;675.994;79.851;27.833
05:36:56.057;87.990;117.465;36.577;27.043;298.109;212.050;1329.757;1303.706;2850.168;6.545;11.287;70.618;70.350;8834.631;11934.762;4593.235;9.296;1310.865;8920.662;12051.486;675.994;79.505;27.847
05:36:56.079;87.990;117.465;36.577;27.043;298.813;213.070;1310.519;1307.634;2856.966;6.524;11.287;70.597;70.350;8835.427;11933.171;4593.516;9.296;1316.731;8921.072;12051.535;675.994;79.681;27.993
05:36:56.101;87.990;117.465;36.577;27.043;298.813;213.960;1315.575;1312.176;2857.955;6.512;11.280;70.597;70.350;8831.140;11934.374;4593.950;9.296;1309.076;8921.876;12049.929;675.956;79.554;27.993
05:36:56.127;87.966;117.465;36.577;27.043;298.888;215.072;1321.125;1312.176;2857.955;6.512;11.280;70.612;70.350;8834.127;11934.689;4594.241;9.296;1313.875;8917.547;12051.144;675.881;79.538;28.018
05:36:56.148;87.966;117.465;36.577;27.043;298.165;215.072;1321.125;1303.215;2851.652;6.484;11.280;70.612;70.347;8834.820;11934.737;4594.566;9.296;1316.650;8920.563;12051.463;675.881;79.538;27.731
05:36:56.171;87.966;117.465;36.577;27.043;298.165;215.072;1321.125;1303.215;2851.652;6.484;11.280;70.612;70.347;8831.435;11934.786;4594.947;9.296;1312.170;8921.264;12051.511;675.881;79.538;27.731
05:36:56.193;87.966;117.465;36.577;27.043;297.812;216.889;1327.784;1306.897;2857.337;6.463;11.280;70.612;70.340;8831.435;11934.786;4594.947;9.296;1312.170;8917.845;12051.561;675.881;79.456;27.743
05:36:56.217;87.966;117.465;36.554;27.043;297.423;218.928;1320.508;1312.912;2858.079;6.463;11.277;70.618;70.337;8829.882;11934.883;4595.640;9.296;1317.341;8917.845;12051.561;675.881;79.568;27.627
05:36:56.242;87.966;117.465;36.554;27.043;297.423;221.394;1319.152;1301.619;2849.921;6.458;11.277;70.612;70.337;8828.220;11934.350;4595.998;9.296;1316.710;8916.276;12051.658;675.881;79.510;27.571
05:36:56.264;87.966;117.465;36.554;27.043;296.922;222.488;1324.208;1301.619;2849.921;6.458;11.280;70.606;70.334;8836.242;11934.689;4596.093;9.296;1310.385;8914.598;12051.119;675.881;79.409;27.571
05:36:56.287;87.966;117.465;36.554;27.090;297.608;222.488;1324.208;1311.316;2851.775;6.465;11.277;70.606;70.331;8833.237;11934.422;4596.279;9.296;1312.913;8922.699;12051.463;675.931;79.409;27.650
05:36:56.309;87.966;117.465;36.554;27.090;297.608;222.488;1324.208;1311.316;2851.775;6.465;11.277;70.606;70.331;8832.746;11934.592;4596.609;9.296;1317.762;8919.665;12051.192;675.906;79.409;27.650
05:36:56.331;87.966;117.465;36.554;27.090;299.370;223.359;1319.521;1305.792;2854.247;6.465;11.275;70.612;70.334;8832.746;11934.592;4596.609;9.296;1317.762;8919.169;12051.364;675.906;79.521;27.923
05:36:56.355;87.966;117.465;36.554;27.090;299.407;227.531;1314.219;1310.089;2852.517;6.463;11.272;70.609;70.337;8834.208;11934.471;4597.440;9.296;1309.769;8918.462;12051.315;675.906;79.854;27.698
05:36:56.377;87.966;117.465;36.554;27.090;299.407;227.531;1314.219;1310.089;2852.517;6.463;11.272;70.609;70.337;8834.993;11934.383;4598.004;9.296;1312.154;8920.645;12051.241;675.906;79.854;27.698
05:36:56.400;87.966;117.465;36.554;27.090;298.035;231.109;1319.398;1310.089;2852.517;6.463;11.268;70.612;70.331;8834.993;11934.383;4598.004;9.296;1312.154;8921.438;12051.153;675.906;79.425;27.698
05:36:56.423;87.966;117.465;36.554;27.090;298.035;231.109;1319.398;1317.331;2860.427;6.470;11.265;70.612;70.328;8833.399;11934.907;4598.616;9.296;1314.744;8921.438;12051.153;675.906;79.425;27.765
05:36:56.448;87.966;117.465;36.554;27.090;299.314;234.668;1321.001;1302.724;2849.798;6.448;11.258;70.606;70.334;8833.048;11933.719;4598.850;9.296;1318.365;8919.828;12051.683;675.906;79.543;27.644
05:36:56.469;87.966;117.465;36.554;27.090;298.943;236.633;1321.125;1306.406;2854.989;6.446;11.256;70.609;70.331;8830.288;11933.452;4598.812;9.296;1311.863;8919.474;12050.482;675.906;79.631;27.779
05:36:56.492;87.966;117.465;36.554;27.090;298.943;236.986;1313.849;1321.382;2860.303;6.437;11.256;70.618;70.331;8824.555;11933.477;4598.788;9.296;1313.765;8916.687;12050.213;675.956;79.475;27.706
05:36:56.515;87.966;117.465;36.623;27.090;296.793;236.244;1308.053;1321.382;2860.303;6.437;11.261;70.606;70.334;8833.938;11933.307;4598.754;9.296;1317.615;8910.897;12050.237;675.956;79.607;27.706
05:36:56.538;87.966;117.465;36.623;27.090;296.440;236.244;1308.053;1294.376;2853.382;6.451;11.256;70.606;70.331;8834.333;11933.792;4598.645;9.296;1314.718;8920.372;12050.066;675.956;79.607;27.731
05:36:56.561;87.966;117.465;36.623;27.090;296.440;236.244;1308.053;1294.376;2853.382;6.451;11.256;70.606;70.331;8828.125;11933.753;4598.568;9.296;1301.215;8920.771;12050.557;675.956;79.607;27.731
05:36:56.584;87.966;117.465;36.623;27.090;298.943;235.836;1323.591;1297.077;2850.416;6.439;11.254;70.606;70.331;8828.125;11933.753;4598.568;9.296;1301.215;8914.502;12050.517;675.956;79.730;27.714
05:36:56.607;87.966;117.465;36.623;27.090;300.278;235.725;1313.232;1314.017;2861.045;6.432;11.244;70.699;70.328;8827.757;11934.155;4598.487;9.296;1310.334;8914.502;12050.517;675.956;79.395;27.672
05:36:56.630;87.966;117.465;36.623;27.090;300.278;234.928;1324.824;1316.840;2853.506;6.416;11.244;70.594;70.331;8830.045;11934.771;4598.616;9.284;1313.625;8914.131;12050.923;675.956;79.175;27.962
05:36:56.653;87.966;117.465;36.623;27.090;298.480;233.055;1326.674;1316.840;2853.506;6.416;11.242;70.615;70.331;8829.192;11935.198;4598.773;9.284;1320.832;8916.624;12051.793;675.956;79.423;27.962
05:36:56.676;87.966;117.465;36.623;27.090;297.071;233.055;1313.479;1308.616;2849.550;6.434;11.256;70.597;70.331;8831.884;11934.577;4598.945;9.284;1321.757;8915.764;12052.224;675.931;79.423;27.782
05:36:56.699;87.966;117.465;36.623;27.090;297.071;233.055;1313.479;1308.616;2849.550;6.434;11.256;70.597;70.331;8831.045;11934.520;4599.008;9.284;1311.047;8918.481;12051.597;675.994;79.423;27.782
05:36:56.724;87.966;117.465;36.623;27.090;297.812;230.868;1313.479;1310.212;2853.382;6.434;11.258;70.597;70.334;8831.045;11934.520;4599.008;9.284;1311.047;8917.634;12051.538;675.994;79.524;27.717
05:36:56.746;87.966;117.465;36.623;27.090;298.572;228.643;1326.921;1314.017;2855.236;6.423;11.265;70.609;70.334;8833.806;11934.835;4599.419;9.284;1311.845;8917.634;12051.538;675.994;79.733;27.743
05:36:56.768;87.966;117.465;36.623;27.090;298.572;226.066;1333.457;1302.110;2848.685;6.423;11.265;70.609;70.334;8833.152;11935.296;4599.691;9.284;1320.469;8920.422;12051.857;675.994;79.769;27.858
05:36:56.791;87.966;117.465;36.623;27.090;298.665;224.194;1313.602;1302.110;2848.685;6.423;11.265;70.609;70.334;8828.301;11935.247;4599.931;9.284;1317.783;8919.762;12052.322;675.994;79.585;27.858
05:36:56.814;87.966;117.465;36.623;27.090;298.480;224.194;1314.465;1318.191;2854.741;6.406;11.265;70.621;70.331;8831.299;11935.999;4600.227;9.284;1307.856;8914.863;12052.273;675.994;79.585;27.610
05:36:56.837;87.966;117.465;36.623;27.090;298.480;224.194;1314.465;1318.191;2854.741;6.406;11.265;70.621;70.331;8836.486;11935.441;4600.323;9.284;1316.328;8917.891;12053.032;675.994;79.585;27.610
05:36:56.862;87.966;117.465;36.507;27.090;298.554;224.008;1314.465;1300.882;2852.393;6.432;11.277;70.621;70.337;8836.486;11935.441;4600.323;9.284;1316.328;8923.129;12052.470;675.994;79.420;27.818
