,TimeStamp,30-Т масла откачки,31-Т слива масла из турбины,32-Т масла вх ГТД,33-Т ТГ до СК,34-Р масла нагнетания,35-Р масла откачки,36-Р за ОК 1,37-Р за ОК 2,38-Р ТГ перед ДГ,39-Вибрация ГГ,40-Вибрация СТ,41-% ДГ,42-Контроль ДГ,43-N РНД (Расч),44-N РВД (Расч),45-N РСТ (Расч),46 Т-возд вх ГГ (Расч),47-P возд за ГГ (расч),48-N РНД прив,49-N РВД прив,50-Т за ТНД макс,51-% НА КВД,52-% КПВ,Anomaly_Class
4371,18:24:27.424,37.327,42.548,46.485,21.035,260.753,182.099,169.51,169.592,2967.596,3.819,0.624,12.276,12.165,3534.34,8915.146,1255.631,-11.683,169.744,3709.541,9356.54,406.657,7.481,7.177,1
4372,18:24:27.445,37.336,42.552,46.508,21.035,260.82,181.59,169.278,169.438,2965.401,3.819,0.624,12.276,12.162,3535.051,8915.585,1255.657,-11.683,169.551,3709.333,9356.553,406.668,7.653,7.23,1
4373,18:24:27.465,37.336,42.553,46.508,21.035,260.82,181.59,169.51,169.438,2961.955,3.819,0.626,12.276,12.162,3534.938,8915.484,1255.684,-11.683,169.358,3710.081,9357.021,406.674,7.653,7.23,1
4374,18:24:27.484,37.336,42.558,46.508,21.035,260.82,181.59,169.51,169.747,2956.896,3.819,0.629,12.279,12.196,3533.879,8915.538,1255.713,-11.683,169.474,3709.964,9356.918,406.677,7.653,7.255,1
4375,18:24:27.505,37.336,42.56,46.508,21.035,260.82,181.59,169.51,169.747,2954.366,3.819,0.629,12.279,12.196,3534.398,8915.349,1255.736,-11.683,169.628,3708.853,9356.977,406.679,7.653,7.255,1
4376,18:24:27.524,37.336,42.565,46.508,21.035,260.82,181.59,174.145,170.442,2949.518,3.819,0.626,12.248,12.183,3534.398,8915.349,1255.736,-11.683,169.628,3709.399,9356.778,406.679,7.367,7.311,1
4377,18:24:27.544,37.365,42.568,46.52,21.035,260.89,180.742,174.145,170.442,2947.093,3.819,0.626,12.248,12.183,3534.398,8915.335,1255.775,-11.683,172.294,3709.399,9356.778,406.68,7.367,7.311,1
4378,18:24:27.564,37.365,42.565,46.52,21.035,260.89,180.742,169.046,170.52,2946.685,3.817,0.622,12.251,12.22,3534.398,8915.335,1255.775,-11.683,172.294,3709.399,9356.764,406.68,7.642,7.208,1
4379,18:24:27.584,37.365,42.564,46.52,21.035,260.89,180.742,169.046,170.52,2946.48,3.817,0.622,12.251,12.22,3533.444,8915.68,1255.809,-11.683,169.783,3709.399,9356.764,406.68,7.642,7.208,1
4380,18:24:27.604,37.365,42.571,46.52,21.035,260.89,180.742,168.505,170.52,2942.918,3.817,0.626,12.251,12.22,3533.444,8915.68,1255.809,-11.683,169.783,3708.397,9357.126,406.68,7.536,7.208,1
4381,18:24:27.625,37.365,42.578,46.52,21.035,260.89,180.742,168.505,169.361,2938.294,3.81,0.626,12.251,12.227,3533.738,8915.39,1255.833,-11.683,169.512,3708.397,9357.126,406.68,7.536,7.202,1
4382,18:24:27.645,37.379,42.582,46.526,21.024,260.916,179.475,166.342,168.356,2935.983,3.812,0.626,12.251,12.214,3533.145,8915.232,1255.841,-11.683,168.933,3708.706,9356.821,406.73,7.681,7.094,1
4383,18:24:27.664,37.379,42.588,46.526,21.024,260.916,179.475,170.36,168.356,2933.529,3.812,0.626,12.248,12.214,3532.432,8915.349,1255.85,-11.683,167.349,3708.083,9356.656,406.805,7.636,7.094,1
4384,18:24:27.684,37.379,42.594,46.526,21.024,260.916,179.475,170.36,169.592,2930.264,3.81,0.629,12.251,12.242,3530.91,8915.565,1255.849,-11.689,169.358,3707.335,9356.778,406.843,7.636,7.102,1
4385,18:24:27.704,37.379,42.598,46.526,21.024,260.916,179.475,170.36,169.592,2928.631,3.81,0.629,12.251,12.242,3533.632,8915.349,1255.847,-11.692,169.976,3705.779,9357.11,406.862,7.636,7.102,1
4386,18:24:27.724,37.379,42.599,46.526,21.024,260.916,179.475,167.424,165.188,2926.022,3.805,0.622,12.251,12.236,3533.632,8915.349,1255.847,-11.693,169.976,3708.656,9356.935,406.871,7.536,7.202,1
4387,18:24:27.744,37.386,42.6,46.529,21.018,260.928,178.414,167.424,165.188,2924.718,3.805,0.622,12.251,12.236,3532.941,8914.523,1255.841,-11.694,166.306,3708.667,9356.961,406.918,7.536,7.202,1
4388,18:24:27.764,37.386,42.605,46.529,21.018,260.928,178.414,167.424,168.047,2920.174,3.8,0.622,12.251,12.254,3532.941,8914.523,1255.841,-11.695,166.306,3707.947,9356.107,406.941,7.536,7.18,1
4389,18:24:27.785,37.386,42.607,46.529,21.018,260.928,178.414,168.815,169.515,2917.901,3.798,0.622,12.251,12.261,3532.091,8914.226,1255.819,-11.695,167.735,3707.949,9356.114,406.953,7.55,7.28,1
4390,18:24:27.805,37.386,42.596,46.529,21.018,260.928,178.414,168.737,169.515,2913.861,3.798,0.619,12.248,12.261,3530.843,8913.873,1255.805,-11.695,169.165,3707.058,9355.805,406.983,7.558,7.28,1
4391,18:24:27.825,37.386,42.603,46.529,21.018,260.928,178.414,168.737,168.511,2909.679,3.802,0.619,12.248,12.285,3530.852,8913.521,1255.788,-11.695,169.126,3705.749,9355.436,406.999,7.558,7.1,1
4392,18:24:27.844,37.425,42.606,46.531,21.015,260.935,178.144,167.115,168.279,2907.587,3.81,0.619,12.248,12.282,3530.479,8913.143,1255.767,-11.695,168.624,3705.759,9355.069,407.007,7.731,7.127,1
4393,18:24:27.865,37.425,42.607,46.531,21.015,260.935,178.144,167.115,168.279,2906.542,3.81,0.619,12.248,12.282,3529.47,8912.777,1255.745,-11.695,167.697,3705.368,9354.671,407.01,7.731,7.127,1
4394,18:24:27.885,37.425,42.604,46.531,21.015,260.935,178.144,169.355,171.756,2896.751,3.81,0.626,12.254,12.316,3529.47,8912.777,1255.745,-11.695,167.697,3704.309,9354.288,407.012,7.656,7.044,1
4395,18:24:27.904,37.425,42.603,46.531,21.015,260.935,178.144,169.355,171.756,2891.855,3.81,0.626,12.254,12.316,3530.685,8912.223,1255.7,-11.695,170.556,3704.309,9354.288,407.013,7.656,7.044,1
4396,18:24:27.924,37.425,42.602,46.531,21.015,260.935,178.144,164.411,169.67,2889.407,3.817,0.626,12.254,12.329,3530.843,8911.877,1255.675,-11.695,170.556,3705.584,9353.706,407.014,7.595,7.177,1
4397,18:24:27.944,37.445,42.594,46.531,21.025,260.92,178.481,165.879,169.67,2890.161,3.817,0.626,12.251,12.329,3530.843,8911.877,1255.675,-11.695,167.04,3705.75,9353.343,407.014,7.597,7.177,1
4398,18:24:27.964,37.445,42.598,46.531,21.025,260.92,178.481,165.879,170.288,2888.622,3.817,0.629,12.248,12.35,3530.032,8911.119,1255.612,-11.695,167.774,3705.75,9353.343,407.014,7.597,7.177,1
4399,18:24:27.985,37.445,42.599,46.531,21.025,260.92,178.481,168.815,167.352,2887.853,3.819,0.629,12.248,12.378,3529.684,8910.438,1255.577,-11.695,168.083,3704.898,9352.548,407.014,7.517,7.047,1
4400,18:24:28.005,37.445,42.604,46.531,21.025,260.92,178.481,165.261,167.352,2885.923,3.819,0.631,12.248,12.378,3526.595,8910.275,1255.538,-11.689,168.083,3704.534,9351.832,407.006,7.592,7.047,1
4401,18:24:28.024,37.445,42.607,46.531,21.025,260.92,178.481,165.261,166.811,2882.055,3.817,0.629,12.251,12.393,3527.225,8909.707,1255.499,-11.686,166.306,3701.25,9351.558,407.002,7.592,6.944,1
4402,18:24:28.045,37.455,42.608,46.544,21.03,260.884,178.696,165.261,169.129,2880.12,3.812,0.629,12.251,12.4,3527.097,8909.402,1255.456,-11.685,166.036,3701.891,9350.909,407.0,7.684,7.086,1
4403,18:24:28.064,37.455,42.616,46.544,21.03,260.884,178.696,164.102,169.129,2876.929,3.812,0.626,12.251,12.4,3525.566,8908.923,1255.413,-11.684,167.195,3701.747,9350.564,406.999,7.709,7.086,1
4404,18:24:28.084,37.455,42.62,46.544,21.03,260.884,178.696,164.102,169.129,2875.333,3.812,0.626,12.251,12.4,3527.682,8908.923,1255.413,-11.684,166.615,3700.135,9350.048,406.998,7.709,7.086,1
4405,18:24:28.104,37.455,42.622,46.544,21.03,260.884,178.696,164.102,163.875,2872.929,3.812,0.626,12.254,12.4,3527.682,8908.923,1255.413,-11.683,166.615,3702.352,9350.041,406.998,7.709,7.047,1
4406,18:24:28.124,37.455,42.623,46.544,21.03,260.884,178.696,167.887,167.815,2871.727,3.817,0.626,12.254,12.424,3527.682,8908.334,1255.338,-11.683,163.988,3702.351,9350.038,406.998,7.45,6.994,1
4407,18:24:28.144,37.471,42.628,46.55,21.033,260.82,179.37,166.497,167.815,2868.777,3.817,0.626,12.248,12.424,3528.175,8907.401,1255.213,-11.683,167.851,3702.351,9349.419,406.998,7.475,6.994,1
4408,18:24:28.165,37.471,42.634,46.55,21.033,260.82,179.37,166.497,167.352,2866.438,3.821,0.629,12.254,12.424,3523.181,8906.478,1255.144,-11.683,167.156,3702.867,9348.438,406.998,7.475,7.047,1
4409,18:24:28.185,37.471,42.637,46.55,21.033,260.82,179.37,164.874,166.888,2865.268,3.833,0.629,12.254,12.43,3524.678,8905.761,1255.081,-11.683,166.924,3697.627,9347.469,406.998,7.533,6.994,1
4410,18:24:28.205,37.471,42.638,46.55,21.033,260.82,179.37,166.96,166.888,2865.363,3.833,0.629,12.251,12.43,3521.157,8904.843,1255.018,-11.683,165.881,3699.198,9346.717,406.998,7.581,6.994,1
4411,18:24:28.224,37.471,42.651,46.55,21.033,260.82,179.37,166.96,166.811,2864.545,3.835,0.636,12.273,12.427,3522.551,8905.28,1254.968,-11.683,166.924,3695.502,9345.753,406.998,7.581,7.1,1
4412,18:24:28.245,37.48,42.657,46.553,21.022,260.806,180.55,166.265,171.06,2864.136,3.84,0.636,12.273,12.415,3521.892,8904.141,1254.889,-11.683,166.886,3696.965,9346.213,406.939,7.453,6.919,1
4413,18:24:28.264,37.48,42.66,46.553,21.022,260.806,180.55,164.179,171.06,2863.376,3.84,0.638,12.251,12.415,3520.037,8904.133,1254.834,-11.683,168.663,3696.274,9345.017,406.826,7.592,6.919,1
4414,18:24:28.284,37.48,42.661,46.553,21.022,260.806,180.55,164.179,171.06,2862.996,3.84,0.638,12.251,12.415,3520.037,8904.133,1254.834,-11.683,167.62,3694.326,9345.008,406.77,7.592,6.919,1
4415,18:24:28.304,37.48,42.654,46.553,21.022,260.806,180.55,164.179,168.82,2865.339,3.84,0.64,12.279,12.418,3520.037,8904.133,1254.834,-11.683,167.62,3694.326,9345.007,406.741,7.592,7.047,1
4416,18:24:28.325,37.48,42.651,46.553,21.022,260.806,180.55,166.033,168.742,2866.51,3.84,0.64,12.279,12.424,3520.505,8902.62,1254.625,-11.689,166.499,3694.326,9345.007,406.636,7.483,6.838,1
4417,18:24:28.345,37.484,42.653,46.554,21.017,260.772,181.418,168.969,168.742,2869.073,3.84,0.643,12.279,12.424,3519.931,8901.419,1254.552,-11.692,167.388,3694.859,9343.523,406.583,7.425,6.838,1
4418,18:24:28.365,37.484,42.662,46.554,21.017,260.772,181.418,168.969,167.429,2870.293,3.842,0.638,12.276,12.418,3518.214,8901.266,1254.502,-11.693,168.856,3694.277,9342.315,406.556,7.425,6.933,1
4419,18:24:28.384,37.484,42.666,46.554,21.017,260.772,181.418,166.265,167.506,2870.903,3.84,0.638,12.276,12.418,3519.311,8900.326,1254.393,-11.694,168.199,3692.485,9342.181,406.543,7.633,6.888,1
4420,18:24:28.404,37.484,42.668,46.554,21.017,260.772,181.418,166.265,167.506,2871.208,3.84,0.638,12.276,12.418,3517.8,8899.692,1254.318,-11.695,166.886,3693.641,9341.207,406.428,7.633,6.888,1
4421,18:24:28.424,37.484,42.666,46.554,21.017,260.772,181.418,166.419,167.12,2875.068,3.84,0.643,12.273,12.424,3517.8,8899.692,1254.318,-11.695,166.886,3692.058,9340.549,406.37,7.622,6.994,1
4422,18:24:28.444,37.51,42.664,46.567,21.014,260.718,181.528,167.81,159.625,2876.998,3.84,0.643,12.273,12.421,3519.361,8898.932,1254.21,-11.695,166.77,3692.059,9340.552,406.241,7.653,7.1,1
4423,18:24:28.464,37.51,42.671,46.567,21.014,260.718,181.528,166.265,159.625,2878.519,3.84,0.645,12.276,12.421,3518.814,8898.762,1254.15,-11.689,163.718,3693.698,9339.754,406.177,7.5,7.1,1
4424,18:24:28.485,37.51,42.686,46.567,21.014,260.718,181.528,166.265,169.592,2883.048,3.847,0.643,12.273,12.418,3515.871,8897.853,1253.961,-11.686,162.945,3693.084,9339.473,406.144,7.5,7.036,1
4425,18:24:28.504,37.51,42.694,46.567,21.014,260.718,181.528,166.265,169.592,2885.313,3.847,0.643,12.273,12.418,3514.955,8897.057,1253.888,-11.685,167.929,3689.975,9338.468,406.128,7.5,7.036,1
4426,18:24:28.524,37.51,42.698,46.567,21.014,260.718,181.528,169.355,165.575,2886.445,3.847,0.643,12.273,12.424,3514.955,8897.057,1253.888,-11.684,167.929,3689.003,9337.607,406.12,7.67,6.81,1
4427,18:24:28.544,37.523,42.7,46.573,21.013,260.663,181.647,165.956,165.575,2890.101,3.847,0.645,12.276,12.424,3513.455,8896.68,1253.847,-11.684,167.465,3688.998,9337.595,406.116,7.567,6.81,1
4428,18:24:28.564,37.523,42.701,46.573,21.013,260.663,181.647,165.956,170.21,2892.917,3.845,0.645,12.273,12.452,3514.542,8896.019,1253.748,-11.683,165.765,3687.42,9337.191,406.114,7.567,6.947,1
4429,18:24:28.586,37.523,42.701,46.573,21.013,260.663,181.647,165.956,170.21,2892.917,3.845,0.645,12.273,12.452,3514.542,8896.019,1253.748,-11.683,165.765,3687.42,9337.191,406.114,7.567,6.947,1
4430,18:24:28.605,37.523,42.717,46.573,21.013,260.663,181.647,166.806,167.197,2894.325,3.845,0.645,12.273,12.44,3516.424,8895.755,1253.683,-11.683,168.083,3688.561,9336.494,406.113,7.595,6.969,1
4431,18:24:28.624,37.523,42.725,46.573,21.013,260.663,181.647,167.347,167.197,2897.068,3.845,0.647,12.276,12.44,3514.48,8895.291,1253.606,-11.683,167.001,3690.535,9336.217,406.013,7.539,6.969,1
4432,18:24:28.645,37.523,42.721,46.573,21.013,260.663,181.647,167.347,168.665,2904.186,3.845,0.643,12.276,12.455,3513.782,8894.55,1253.541,-11.683,167.272,3688.494,9335.729,405.962,7.539,7.019,1
4433,18:24:28.665,37.529,42.727,46.576,21.012,260.598,182.291,163.947,166.656,2907.745,3.838,0.643,12.276,12.477,3513.782,8894.55,1253.541,-11.683,168.006,3687.762,9334.951,405.937,7.531,6.991,1
4434,18:24:28.686,37.529,42.73,46.576,21.012,260.598,182.291,165.956,166.656,2912.12,3.838,0.645,12.276,12.477,3510.908,8893.095,1253.349,-11.683,165.302,3687.762,9334.951,405.925,7.508,6.991,1
4435,18:24:28.705,37.529,42.723,46.576,21.012,260.598,182.291,165.956,169.283,2914.678,3.847,0.645,12.276,12.48,3509.319,8893.015,1253.29,-11.683,166.306,3684.745,9333.423,405.918,7.508,6.994,1
4436,18:24:28.724,37.529,42.728,46.576,21.012,260.598,182.291,166.342,168.433,2915.957,3.847,0.645,12.276,12.489,3512.849,8892.597,1253.234,-11.683,167.62,3683.078,9333.339,405.915,7.622,6.869,1
4437,18:24:28.744,37.532,42.73,46.578,21.012,260.575,182.808,168.583,168.433,2921.663,3.847,0.645,12.276,12.489,3512.497,8892.799,1253.208,-11.683,167.388,3686.782,9332.9,405.914,7.589,6.869,1
4438,18:24:28.765,37.532,42.731,46.578,21.012,260.575,182.808,168.583,168.511,2926.678,3.854,0.647,12.301,12.517,3511.672,8892.05,1253.132,-11.683,168.508,3686.413,9333.112,405.913,7.589,6.866,1
4439,18:24:28.785,37.532,42.732,46.578,21.012,260.575,182.808,168.583,168.511,2929.186,3.854,0.647,12.301,12.517,3511.728,8891.592,1253.083,-11.689,168.547,3685.547,9332.326,405.912,7.589,6.866,1
4440,18:24:28.804,37.532,42.736,46.578,21.012,260.575,182.808,171.21,168.588,2932.479,3.854,0.645,12.298,12.508,3511.728,8891.592,1253.083,-11.692,168.547,3685.646,9331.949,405.912,7.419,6.732,1
4441,18:24:28.825,37.532,42.738,46.578,21.012,260.575,182.808,171.21,168.588,2934.125,3.854,0.645,12.298,12.508,3510.493,8891.937,1253.022,-11.693,169.899,3685.667,9332.001,405.795,7.419,6.732,1
4442,18:24:28.844,37.558,42.743,46.579,21.012,260.508,182.445,171.21,170.906,2938.532,3.854,0.643,12.301,12.498,3510.493,8891.937,1253.022,-11.694,169.899,3684.382,9332.39,405.736,7.419,6.813,1
4443,18:24:28.865,37.558,42.745,46.579,21.012,260.508,182.445,169.124,169.824,2940.736,3.854,0.643,12.301,12.495,3510.462,8891.605,1252.929,-11.695,171.058,3684.387,9332.402,405.59,7.622,6.866,1
4444,18:24:28.885,37.558,42.751,46.579,21.012,260.508,182.445,166.497,169.824,2945.668,3.854,0.64,12.301,12.495,3510.462,8891.605,1252.929,-11.695,169.474,3684.357,9332.061,405.517,7.653,6.866,1
4445,18:24:28.905,37.558,42.753,46.579,21.012,260.508,182.445,166.497,170.829,2951.409,3.857,0.64,12.301,12.458,3509.537,8891.129,1252.872,-11.695,168.16,3684.358,9332.064,405.48,7.653,6.883,1
4446,18:24:28.924,37.558,42.754,46.579,21.012,260.508,182.445,168.815,167.274,2954.28,3.857,0.64,12.301,12.44,3511.131,8891.56,1252.847,-11.695,168.663,3683.387,9331.565,405.32,7.536,6.891,1
4447,18:24:28.944,37.57,42.755,46.579,21.012,260.372,181.828,167.269,167.274,2960.782,3.857,0.643,12.301,12.44,3508.973,8891.196,1252.823,-11.695,168.044,3685.061,9332.02,405.24,7.681,6.891,1
4448,18:24:28.964,37.57,42.751,46.579,21.012,260.372,181.828,167.269,170.674,2966.813,3.859,0.64,12.298,12.437,3510.142,8891.425,1252.806,-11.689,167.272,3682.797,9331.638,405.2,7.681,6.897,1
4449,18:24:28.984,37.57,42.75,46.579,21.012,260.372,181.828,168.274,169.206,2969.829,3.866,0.64,12.298,12.415,3510.003,8891.345,1252.785,-11.686,168.972,3683.982,9331.773,405.18,7.481,6.919,1
4450,18:24:29.004,37.57,42.749,46.579,21.012,260.372,181.828,164.488,169.206,2975.105,3.866,0.643,12.298,12.415,3510.003,8891.345,1252.785,-11.685,168.74,3683.816,9331.638,405.086,7.506,6.919,1
4451,18:24:29.024,37.57,42.748,46.579,21.012,260.372,181.828,164.488,169.206,2977.744,3.866,0.643,12.298,12.415,3510.026,8891.21,1252.749,-11.684,166.847,3683.805,9331.612,405.04,7.506,6.919,1
4452,18:24:29.043,37.577,42.752,46.579,21.012,260.332,181.232,164.488,168.588,2982.647,3.875,0.645,12.301,12.381,3510.026,8891.21,1252.749,-11.684,166.847,3683.825,9331.458,405.016,7.506,6.869,1
4453,18:24:29.063,37.577,42.754,46.579,21.012,260.332,181.232,168.969,169.283,2985.098,3.88,0.645,12.301,12.381,3510.3,8891.129,1252.741,-11.683,166.538,3683.822,9331.451,404.929,7.481,6.944,1
4454,18:24:29.084,37.577,42.755,46.579,21.012,260.332,181.232,169.819,169.283,2989.104,3.88,0.645,12.298,12.381,3511.893,8891.627,1252.737,-11.683,169.126,3684.108,9331.362,404.886,7.45,6.944,1
4455,18:24:29.103,37.577,42.759,46.579,21.012,260.332,181.232,169.819,169.901,2994.073,3.88,0.647,12.301,12.353,3510.118,8891.546,1252.734,-11.683,169.551,3685.779,9331.885,404.864,7.45,6.947,1
4456,18:24:29.124,37.577,42.759,46.579,21.012,260.332,181.232,169.819,169.901,2994.073,3.88,0.647,12.301,12.353,3510.118,8891.546,1252.734,-11.683,169.551,3685.779,9331.885,404.864,7.45,6.947,1
4457,18:24:29.144,37.577,42.757,46.579,21.012,260.332,181.232,166.574,170.597,2996.558,3.88,0.647,12.301,12.353,3511.578,8891.869,1252.736,-11.677,169.86,3683.917,9331.798,404.853,7.556,6.916,1
4458,18:24:29.164,37.615,42.756,46.579,21.012,260.377,180.239,171.519,170.597,3001.693,3.88,0.643,12.301,12.353,3511.2,8891.95,1252.738,-11.675,168.585,3685.408,9332.033,404.848,7.681,6.916,1
4459,18:24:29.185,37.615,42.764,46.579,21.012,260.377,180.239,171.519,169.824,3006.299,3.883,0.645,12.298,12.338,3512.192,8891.978,1252.747,-11.673,171.058,3684.99,9332.066,404.845,7.681,6.916,1
4460,18:24:29.203,37.615,42.767,46.579,21.012,260.377,180.239,170.128,171.678,3008.602,3.89,0.645,12.298,12.332,3512.192,8891.978,1252.747,-11.672,170.671,3686.021,9332.068,404.811,7.739,6.685,1
4461,18:24:29.223,37.615,42.769,46.579,21.012,260.377,180.239,169.355,171.678,3009.198,3.89,0.64,12.298,12.332,3513.855,8892.858,1252.788,-11.672,170.903,3686.016,9332.056,404.793,7.717,6.685,1
4462,18:24:29.244,37.635,42.774,46.58,21.0,260.446,178.796,169.355,170.288,3017.466,3.899,0.643,12.301,12.31,3513.855,8892.858,1252.788,-11.672,170.517,3687.759,9332.975,404.785,7.717,6.685,1
4463,18:24:29.263,37.635,42.776,46.58,21.0,260.446,178.796,169.664,170.906,3021.601,3.904,0.643,12.301,12.307,3512.575,8893.634,1252.833,-11.672,169.822,3687.757,9332.97,404.78,7.481,6.76,1
4464,18:24:29.285,37.635,42.781,46.58,21.0,260.446,178.796,169.664,170.906,3027.004,3.904,0.645,12.301,12.307,3514.26,8893.742,1252.856,-11.672,170.285,3686.414,9333.782,404.778,7.689,6.76,1
4465,18:24:29.305,37.635,42.784,46.58,21.0,260.446,178.796,169.664,170.906,3029.706,3.904,0.645,12.301,12.307,3512.695,8894.402,1252.888,-11.677,170.285,3688.181,9333.896,404.777,7.689,6.76,1
4466,18:24:29.325,37.635,42.785,46.58,21.0,260.446,178.796,169.664,171.988,3033.343,3.908,0.643,12.301,12.285,3512.695,8894.402,1252.888,-11.68,170.285,3686.58,9334.692,404.776,7.689,6.707,1
4467,18:24:29.343,37.644,42.797,46.591,20.994,260.555,177.639,170.901,170.597,3036.583,3.911,0.645,12.301,12.242,3514.485,8894.712,1252.921,-11.682,170.826,3686.6,9334.743,404.776,7.653,6.785,1
4468,18:24:29.365,37.644,42.804,46.591,20.994,260.555,177.639,170.901,170.597,3038.202,3.911,0.645,12.301,12.242,3512.282,8895.063,1252.952,-11.683,170.749,3688.489,9335.095,404.776,7.653,6.785,1
4469,18:24:29.383,37.644,42.803,46.591,20.994,260.555,177.639,170.901,169.361,3042.719,3.906,0.647,12.298,12.245,3512.282,8895.063,1252.952,-11.683,170.749,3686.182,9335.475,404.776,7.653,6.788,1
4470,18:24:29.403,37.644,42.802,46.591,20.994,260.555,177.639,163.174,167.274,3044.978,3.908,0.647,12.298,12.227,3516.06,8896.343,1253.074,-11.683,170.131,3686.184,9335.481,404.776,7.62,6.71,1
4471,18:24:29.423,37.644,42.81,46.591,20.994,260.555,177.639,171.055,167.274,3046.292,3.908,0.643,12.307,12.227,3516.06,8896.343,1253.074,-11.683,165.224,3690.151,9336.828,404.776,7.458,6.71,1
4472,18:24:29.443,37.673,42.818,46.597,20.991,260.609,177.284,171.055,169.67,3047.135,3.908,0.645,12.273,12.22,3515.771,8897.191,1253.172,-11.683,169.165,3690.152,9336.83,404.793,7.458,6.788,1
4473,18:24:29.463,37.673,42.821,46.597,20.991,260.609,177.284,170.36,171.988,3047.557,3.908,0.645,12.273,12.205,3517.572,8897.292,1253.228,-11.683,170.362,3689.848,9337.722,404.826,7.567,6.788,1
4474,18:24:29.484,37.673,42.821,46.597,20.991,260.609,177.284,170.36,171.988,3047.557,3.908,0.645,12.273,12.205,3517.572,8897.292,1253.228,-11.683,170.362,3689.848,9337.722,404.826,7.567,6.788,1
4475,18:24:29.503,37.673,42.823,46.597,20.991,260.609,177.284,170.901,171.988,3049.806,3.908,0.643,12.276,12.205,3517.521,8897.609,1253.284,-11.683,171.174,3691.739,9337.828,404.843,7.547,6.788,1
4476,18:24:29.525,37.673,42.828,46.597,20.991,260.609,177.284,170.901,171.988,3049.881,3.915,0.645,12.276,12.205,3517.986,8898.37,1253.345,-11.683,171.444,3691.685,9338.161,404.851,7.547,6.785,1
4477,18:24:29.544,37.687,42.838,46.6,20.99,260.627,177.81,168.196,173.069,3049.918,3.918,0.645,12.276,12.196,3518.227,8898.904,1253.406,-11.683,171.444,3692.173,9338.959,404.905,7.558,6.785,1
4478,18:24:29.565,37.687,42.843,46.6,20.99,260.627,177.81,173.373,173.069,3049.504,3.918,0.643,12.276,12.196,3519.537,8900.253,1253.536,-11.683,170.633,3692.426,9339.52,404.932,7.645,6.785,1
4479,18:24:29.586,37.687,42.846,46.6,20.99,260.627,177.81,173.373,171.756,3043.798,3.925,0.643,12.276,12.193,3519.537,8900.253,1253.536,-11.689,173.221,3693.801,9340.936,404.946,7.645,6.891,1
4480,18:24:29.604,37.687,42.847,46.6,20.99,260.627,177.81,167.965,174.383,3040.945,3.923,0.643,12.276,12.18,3521.079,8901.082,1253.644,-11.692,172.564,3693.842,9341.039,404.986,7.681,6.841,1
4481,18:24:29.625,37.687,42.852,46.6,20.99,260.627,177.81,170.051,174.383,3044.461,3.923,0.645,12.273,12.18,3521.079,8901.082,1253.644,-11.693,171.174,3695.482,9341.961,405.006,7.622,6.841,1
4482,18:24:29.645,37.694,42.858,46.614,20.989,260.654,178.676,170.051,171.91,3044.984,3.923,0.643,12.276,12.174,3522.256,8902.386,1253.813,-11.694,172.217,3695.492,9341.988,405.016,7.622,6.838,1
4483,18:24:29.666,37.694,42.861,46.614,20.989,260.654,178.676,172.214,169.438,3045.245,3.92,0.643,12.276,12.189,3523.199,8902.81,1253.854,-11.695,170.98,3696.733,9343.369,405.105,7.617,6.866,1
4484,18:24:29.687,37.694,42.866,46.614,20.989,260.654,178.676,168.196,169.438,3044.264,3.92,0.64,12.279,12.189,3521.604,8903.276,1253.952,-11.695,170.826,3697.725,9343.82,405.149,7.489,6.866,1
4485,18:24:29.704,37.694,42.873,46.614,20.989,260.654,178.676,168.196,172.528,3042.352,3.923,0.64,12.276,12.22,3523.089,8903.897,1254.024,-11.695,168.817,3696.052,9344.313,405.171,7.489,6.657,1
4486,18:24:29.723,37.694,42.876,46.614,20.989,260.654,178.676,171.519,172.297,3041.396,3.925,0.64,12.276,12.211,3522.896,8904.356,1254.096,-11.695,170.362,3697.611,9344.966,405.182,7.62,6.785,1
4487,18:24:29.743,37.733,42.878,46.62,20.989,260.724,179.452,175.613,172.297,3038.817,3.925,0.636,12.276,12.211,3523.366,8904.356,1254.132,-11.701,171.908,3697.408,9345.45,405.188,7.767,6.785,1
4488,18:24:29.763,37.733,42.878,46.62,20.989,260.724,179.452,175.613,172.297,3037.528,3.925,0.636,12.276,12.211,3525.116,8905.64,1254.299,-11.704,173.955,3697.944,9345.554,405.191,7.767,6.785,1
4489,18:24:29.783,37.733,42.89,46.62,20.989,260.724,179.452,175.613,168.897,3033.608,3.927,0.64,12.279,12.217,3525.116,8905.64,1254.299,-11.705,173.955,3699.801,9346.953,405.192,7.767,6.76,1
4490,18:24:29.803,37.733,42.893,46.62,20.989,260.724,179.452,170.514,172.76,3031.649,3.93,0.64,12.279,12.223,3525.875,8905.842,1254.368,-11.706,172.255,3699.811,9346.979,405.293,7.742,6.627,1
4491,18:24:29.823,37.733,42.894,46.62,20.989,260.724,179.452,170.36,172.76,3031.657,3.93,0.64,12.276,12.223,3526.09,8906.072,1254.428,-11.706,171.637,3700.613,9347.204,405.343,7.567,6.627,1
4492,18:24:29.843,37.753,42.894,46.624,20.988,260.777,180.016,170.36,172.065,3029.19,3.934,0.64,12.276,12.223,3526.699,8906.883,1254.496,-11.706,171.56,3700.842,9347.452,405.368,7.567,6.716,1
