TimeStamp;Anomaly_Class;30-Т масла откачки;31-Т слива масла из турбины;32-Т масла вх ГТД;33-Т ТГ до СК;34-Р масла нагнетания;35-Р масла откачки;36-Р за ОК 1;37-Р за ОК 2;38-Р ТГ перед ДГ;39-Вибрация ГГ;40-Вибрация СТ;41-% ДГ;42-Контроль ДГ;43-N РНД (Расч);44-N РВД (Расч);45-N РСТ (Расч);46 Т-возд вх ГГ (Расч);47-P возд за ГГ (расч);48-N РНД прив;49-N РВД прив;50-Т за ТНД макс;51-% НА КВД;52-% КПВ
00:00:05.100;3;1167.6939452807242;850.4755248794665;1114.2054443154416;1462.8113147051854;2821.298325360819;2330.5234881411407;1907.637431535122;1568.9113018155317;305.2861345961594;1915.8877837755756;1160.5277719714963;1908.5498220940913;623.3029039958504;2849.84656980541;1982.689011836483;1165.809047446329;1204.1413646242784;1929.556377695279;1974.531743590833;1620.654775305923;1228.647558853173;1971.6249459923174;2330.857272110238
00:00:05.120;3;1175.638842314597;852.4058537802093;1121.3017384606514;1466.597166715727;2824.3822068739246;2332.454585686842;1907.1928816743084;1566.8718371836983;306.8143978292065;1939.3544771748752;1163.0752444379368;1922.4282473004619;623.4879563968323;2850.9293447822424;2059.7956014495835;1164.7287098327024;1200.6822393906134;1931.0332507023195;1984.0460595209136;1614.2232776261642;1231.535570951781;1983.488623907872;2319.8999632309296
00:00:05.140;3;1175.9899278159207;849.9492164888132;1111.4630145403012;1478.4579332962364;2797.553954612348;2310.6122105224335;1905.915514057601;1572.095967315223;305.9025981410631;1934.3220838211028;1170.765170723807;1917.509654320461;625.0030758461031;2869.8442445581336;1709.5823972406895;1174.4611095840114;1192.8856269460646;1932.364352540632;1962.3801888545443;1625.2833791615776;1229.18098653424;1974.369957297908;2307.4851119274035
00:00:05.160;3;1172.181709924736;866.1335640003109;1120.1832860407135;1473.462431533851;2786.4194082337544;2336.6148903425706;1928.7294740594998;1580.4555272438217;303.3657091150421;1929.1756238949458;1174.809251519108;1903.499595152657;625.8536857232774;2809.708908934296;1981.123713259096;1168.833683212787;1204.110856198957;1927.2153903952922;1981.8259398050504;1614.6988429288524;1217.2327216238077;1984.9333547007473;2329.0213779970277
00:00:05.180;3;1167.5416881632632;858.2075709385435;1118.6970963659112;1460.6341618107688;2807.3710667684445;2317.543005217167;1908.8973392424841;1577.532148558571;308.0826268322115;1920.5313636314415;1167.9310935053236;1917.7301560757107;618.9694357661771;2827.2784245737525;2040.652654483812;1170.3791292927226;1196.111758483667;1932.4674089452624;1981.0504689166862;1619.3878672828776;1225.2095275286667;1969.9956621864476;2328.2123459909003
00:00:05.200;3;1160.7412199557523;853.2272262993496;1100.7249026320176;1468.4627852133829;2795.1283695768375;2346.370843309134;1909.8534638808217;1570.0074544660004;305.31329283733453;1930.833110205406;1173.0652321259859;1912.4868263379515;621.87250643558;2815.3606966041166;2085.332219795065;1162.3610487732396;1199.9844037434789;1938.5703648178157;1977.2660183471485;1593.9555657326764;1226.3732315954971;1977.9266331164977;2342.4531174273343
00:00:05.220;3;1175.7320213038993;852.5460145649769;1105.4818897530022;1467.7224318621595;2799.056205635122;2344.787016777447;1924.9121505539094;1582.544075785024;303.52685930175505;1930.4293529764816;1160.8842753071935;1924.4879717081706;624.7976711633939;2836.288336317903;2135.8567287470282;1169.1047374797151;1190.4443560394707;1950.8363647243723;1977.3542233767091;1603.9462641278665;1225.770429228698;1986.9745743665303;2337.348779502218
00:00:05.240;3;1163.451026765296;858.4403089156735;1104.358979677666;1485.89111397896;2789.8854685314964;2357.518723585929;1914.9755187101966;1572.6693388721217;306.29065388276854;1934.6881460772245;1164.2974617480788;1917.0973891067908;627.8023131355465;2825.266170347864;2041.9783171002632;1168.5497364698015;1207.36024258209;1939.8918010864372;1971.380919415519;1618.4107078987013;1225.2410620692497;1989.1083823601043;2329.5970605785906
00:00:05.260;3;1165.755021563499;858.4591694097579;1115.960014918621;1481.0006063469857;2790.9951160552164;2350.9146757986723;1927.3829907930528;1572.7866617818256;305.5723587751767;1923.1450318674638;1171.0527694785806;1913.811690194624;622.4377361420115;2829.752687078883;1945.2153971721023;1166.1821369229983;1201.0744269317904;1927.1211258257524;1967.1664110375673;1607.6202991139785;1229.3725826316206;1992.3077763024792;2358.911761210759
00:00:05.280;3;1168.6439007773286;858.8607660702323;1107.5407997584693;1474.7507028698333;2812.2066382155995;2379.866759319184;1909.5830913584148;1579.905541865949;304.179545329455;1936.8089985953416;1167.1635962788748;1928.7828388250462;621.851922166028;2829.2113580769737;2050.112050531065;1171.2108514158951;1207.4179167443874;1929.6874888974444;1991.387753629382;1627.9151747846743;1221.3368713587522;1990.1920229104587;2341.561190737331
00:00:05.300;3;1166.141072772221;853.4654292083613;1119.919558937802;1478.5536501673569;2791.8839839814113;2346.781136236909;1912.4275525874584;1571.0053739398595;304.49001832009094;1942.8569682577152;1161.471165564814;1912.7760626576396;626.5230404020568;2831.905530555238;1801.6239180479474;1162.8872299620868;1192.5060244170159;1943.0977731031937;1968.7236573063549;1606.8403551713948;1226.9584803224568;1988.887318548578;2328.066019017554
00:00:05.320;3;1172.3582117369208;856.3217190829937;1107.374949855763;1478.4124698449568;2802.2778767742752;2344.1047118187967;1919.3576375299463;1571.648079459372;303.5623673264921;1938.6298348043572;1172.1788333129762;1918.4697555622652;628.9330486263842;2865.2121046612756;2031.8735454887853;1171.4227922328294;1200.5264769997764;1927.6172263949534;1959.9895692144564;1633.8696024050817;1230.2444208465647;1977.4367190095975;2346.5336158312
00:00:05.340;3;1168.0719874529996;855.4166020362892;1115.3996634703965;1479.2903958272564;2787.741824107111;2362.990150554347;1905.850232072833;1577.5873707525507;304.4744546270738;1950.3406157567986;1169.7555005025706;1915.8810645597694;625.4884326065702;2844.8382963977815;2059.5466483244713;1164.581988003717;1197.677505519052;1933.2415137073006;1974.0241881878244;1615.6001422566292;1220.4211826710332;1995.2892884829996;2343.5423237512878
00:00:05.360;3;1171.1849878601356;850.783637564765;1108.5538377216485;1491.5546365776852;2793.2189259589773;2356.302192429072;1909.1700684715252;1569.4985768943764;305.7178815600215;1926.0107164255185;1159.652873995297;1936.8415019141623;630.3129089140978;2839.1034013795606;2230.9797105528405;1155.816122388996;1194.1657355642499;1924.4932810823411;1964.0640430713934;1623.4011866562043;1223.8184652870518;1968.358097736849;2324.216709466595
00:00:05.380;3;1169.4151526625728;851.4987724391972;1117.3422601444292;1488.321988525214;2764.6057818206;2355.0945919231954;1903.741236094084;1583.234866620451;305.9063159300621;1957.8059632161749;1165.800697996384;1913.6876754135642;623.3180663021949;2826.215424314211;1962.226991361879;1165.9064574251233;1201.6954742589303;1913.9670332959095;1957.9631729455505;1606.3363757269112;1235.803418704153;1997.4289214939495;2315.006765179984
00:00:05.400;3;1166.8469720249432;856.8108572814753;1111.774622613302;1490.341718271157;2781.4136276963873;2365.79553786233;1935.8481145769763;1582.0375051927165;304.14870509464845;1949.5988111545457;1164.6022760099363;1926.4417171044074;629.5726859911709;2822.7333540766313;1752.4943099199343;1170.7617308568924;1192.878319695061;1929.934400871364;1964.192179675579;1612.357685235413;1229.146135409718;2002.9439855494452;2336.491797567262
00:00:05.420;3;1168.0195299961838;856.3923802433422;1110.8382143017295;1480.9211971676154;2802.6701756391067;2365.0911885258492;1911.1453476602453;1567.311544228953;304.1728613293369;1943.2162744010154;1162.2567525197885;1913.170643868389;629.3054860158144;2827.5096343862706;1837.706318512772;1165.2655645546276;1208.0830413940314;1942.1966312942213;1984.3373407301872;1611.2276876807507;1224.6927625199169;2007.0513917691374;2334.148885959124
00:00:05.440;3;1167.1148336509445;857.9774450196475;1109.1197438557992;1476.1452569004812;2776.558449661638;2328.6528911687747;1917.9959254301352;1566.1251690189288;302.7677930812906;1938.824032687425;1169.2895124631414;1905.9566826846794;625.2439718093311;2842.3235921696237;1958.4832966186477;1163.8406426779134;1210.1422677712076;1939.3669803354178;1955.0566911539088;1597.0601957545937;1233.9755975576732;1987.9693102508288;2335.4661522350925
00:00:05.460;3;1160.0933380071656;859.5164068962026;1106.9347015325782;1469.0829616200551;2792.03646520658;2346.7048145985523;1913.8517575105047;1570.0526483221645;305.31305362236526;1937.846459503071;1163.8080046762855;1900.939893060862;625.6643892659214;2841.5569408153624;1888.3954962755008;1164.0223894572457;1192.4962707297168;1932.4094266082373;1976.4218351212844;1600.4671427050785;1211.6857695601532;1987.5545967181943;2351.8260133553135
00:00:05.480;3;1162.1039070114678;863.2379310836081;1115.3047786630973;1471.874634607886;2789.6877300466435;2353.0803667775454;1917.2606002099499;1591.0483240822734;303.1826089850108;1953.5684752639079;1164.8319283806866;1905.014437431253;626.5026171836596;2844.238087987759;1958.4760043936285;1166.6595481565696;1196.4858261622;1917.978087919665;1969.0924537045944;1616.925842681723;1232.3310339771601;1969.8097764089352;2345.829389371267
00:00:05.500;3;1172.2321858784003;853.5036028833874;1109.424188787329;1485.7035649723289;2801.5984650656223;2318.9390115271444;1923.3649490406185;1578.097983549011;302.2164273620476;1946.7055091847915;1147.114006130267;1917.7721379484506;623.0046857462579;2875.149097289159;2123.398100832218;1169.5195338544531;1190.0238040618476;1919.647976190006;1987.9198857808005;1612.4563512584255;1219.4484264151029;1965.062391047725;2369.2697269515984
00:00:05.520;3;1159.5880871664704;859.4066811970472;1126.7344745152632;1468.9189796899684;2767.6410512501525;2341.1996675654104;1918.384060162368;1565.4592223896757;305.4792924285379;1939.3300707772132;1174.8685956262182;1921.3269958147353;624.8165131931005;2834.251011175176;1929.1690447459812;1164.4604411936862;1198.8430292035334;1917.534747981628;1976.3122075859158;1624.933769847445;1228.972446303603;1978.0794587418611;2314.5519201517877
00:00:05.540;3;1165.2655547778002;859.9459603151811;1121.6234427551249;1476.159599111874;2785.837911662704;2356.865883278338;1907.034828288892;1585.917277936359;303.55151627582705;1915.978418122353;1167.4446219296103;1927.5757758303391;629.1956420885009;2834.231248537778;2011.6106505273972;1167.7065141265434;1199.0089665380926;1923.2497225915156;1947.1469453551583;1607.2114521947494;1220.672337008353;1977.3086858656275;2362.258383614033
00:00:05.560;3;1161.1807336826748;855.3476073018956;1110.6375356349654;1466.2694544640572;2776.140715156332;2363.139137293633;1913.9960003341519;1588.919888086983;304.5438627859198;1937.5248500976775;1175.0326814051784;1917.3397039433942;627.2397957421391;2828.019307827474;2120.8581834599395;1162.2299534430012;1194.8013807089715;1928.2615286425946;1989.561548091695;1601.1333118291793;1217.2016380326834;1973.6202368978516;2345.1862999174346
00:00:05.580;3;1165.8206123367509;856.4997522745185;1110.5074470714947;1474.2998924241053;2808.2737537571043;2346.4786674642232;1926.6559885799252;1575.978190064873;305.9955124096786;1932.3904731118566;1169.4533343915568;1917.7793655526048;622.1342236907723;2856.4986102894354;1995.9731479132047;1168.1571803932761;1210.9069914930826;1921.4893865482547;1961.523846911372;1613.5595458549456;1221.8526819589483;1983.446275871446;2353.1858170398204
00:00:05.600;3;1167.9637161402416;855.4125509164145;1111.306657705198;1467.1291412353287;2811.2352165094526;2336.3705664443833;1924.8933284495884;1556.7764190400742;306.2435345695246;1939.2693756618153;1159.3829563252987;1939.661467140815;625.5047375248253;2861.304305366347;1957.4408935368588;1153.381220779579;1196.9784363577712;1928.8553450318818;1972.9491793472278;1617.7609407987268;1222.4503032087782;1971.3903028572454;2349.0348584033336
00:00:05.620;3;1166.5555130283662;865.8035628223113;1120.9607363192692;1480.1009131074554;2798.105345221455;2350.0849628111946;1916.137312615772;1571.3068200952828;305.0845781044073;1942.6046462957304;1160.8492980275819;1909.298186768846;626.8069971447004;2848.4249996806116;2076.4654903110263;1157.9998117338464;1197.564170691811;1929.382283190124;1978.3313066708336;1614.0114988702537;1220.397746842996;1972.1530013870513;2338.704776692791
00:00:05.640;3;1160.9069414600992;856.6994630832776;1123.0516568662804;1473.474346442654;2794.8525951236247;2348.4811669088426;1934.5496315516175;1572.9635273081649;303.4049879549745;1950.6716423685514;1155.364456960413;1919.13848152942;633.6423101409264;2846.580958393983;2085.8148162876473;1157.7774624495792;1192.7058132835077;1939.3064373679556;1968.015895429832;1615.0317342877722;1222.9502015483488;1981.9313579619943;2335.2122016230373
00:00:05.660;3;1168.020992893926;857.3002346564546;1100.4974992824723;1469.5137729814655;2779.691663870191;2342.9080717541897;1922.3384907373118;1583.7293312437876;305.9445620245717;1925.9185946957095;1165.523361309846;1926.2511397133226;626.2668100833397;2830.0525521933064;2017.2742443422417;1169.5565808906913;1200.4389950573006;1937.728850080532;1971.2049746915366;1601.5734541825238;1225.4842726145448;1996.7275642157329;2332.895592166946
00:00:05.680;3;1163.27432962402;853.2281768302687;1119.6478699885492;1468.1183235081273;2780.73844372835;2333.983440848221;1919.2448668362958;1571.8393773671646;306.0190201937786;1931.8394592035502;1166.3264146982217;1940.5088353612384;627.0143885925089;2828.3646993177226;2232.7775257239628;1175.2711319130754;1206.8069090674862;1933.535874560576;1972.5734040034038;1609.153360471716;1220.9742143527749;1981.9189478710998;2343.5394079308003
00:00:05.700;3;1165.2555421097115;852.6329786471209;1110.6115100139525;1476.8106855869341;2777.7032021852856;2345.3402622587996;1926.6136668895053;1570.5261173311185;303.4121492869172;1949.1621824187544;1162.1768260056583;1920.1687172815928;623.5828513133508;2812.92335494276;1786.7563239003466;1174.2830612377466;1201.742502523961;1908.9013214085837;1984.2052912315937;1612.7449942414203;1231.7168993074597;1989.5730921887837;2330.9961700008753
00:00:05.720;3;1173.7184643617618;848.8356844393329;1107.7177608466006;1476.735288469685;2785.2940640162988;2330.9556797773125;1908.9737459088258;1572.2474363800638;305.60405407829523;1954.4240746362545;1170.0816403315364;1919.6094814130665;628.9569469072444;2850.1283837778237;2172.911273000219;1168.0314259778659;1207.0540244239992;1907.4996766673041;1981.3253517212;1610.6792238229964;1216.0927546160058;1973.165978135796;2332.9693735162796
00:00:05.740;3;1174.690999291763;858.9546692824108;1119.465269242396;1472.4174452258087;2768.765327476353;2341.0325726100923;1933.1777087740033;1580.728307012068;302.6768854070177;1948.4604396600478;1161.4976394287542;1921.3648496549076;630.0847201243107;2828.3339044532313;2203.888924594275;1165.7479438753944;1187.6418911871701;1903.5120743054242;1974.4098175374213;1604.778355725823;1221.2619316511937;1978.2066602565371;2345.4072556930455
00:00:05.760;3;1161.244647910517;857.7410354400762;1113.8189931201414;1474.2795978212698;2763.4567422836258;2348.4365102191296;1914.407096183008;1565.2467950398657;304.52121490892074;1943.1831686192754;1163.036753739594;1927.235480899679;628.5578003457649;2859.1173079283553;2169.42356523859;1172.3333928869101;1200.4808874521464;1914.102127130614;1972.336003306139;1605.5170589242082;1230.370359723519;1966.884736463499;2337.3256157761684
00:00:05.780;3;1177.6677387509858;852.9265402305806;1120.639078890819;1472.66149863765;2770.8991674890394;2342.817230357244;1925.5043039747043;1572.003987480113;304.1700277714684;1938.4265152623757;1153.066374121864;1940.6523348625162;627.2819765951556;2854.5307289273865;2117.8361027461365;1173.859246097501;1196.2174920579068;1910.798401538637;1964.6048226937007;1618.4985210186312;1223.400413879429;1979.4743225944285;2332.8434226774407
00:00:05.800;3;1166.2137873443212;850.587779519641;1118.0629507139863;1461.7537060309799;2770.4565161371497;2371.037388538365;1904.210837139015;1570.6081170006876;302.5407586427969;1941.8532097118457;1150.384189033653;1926.9821624368783;628.5011938334408;2851.566576771209;2157.038693308484;1158.5488522696905;1205.600478985684;1923.2161562666295;1970.69726098331;1606.1457260836462;1223.2237881057818;1991.8551475429012;2346.774843904076
00:00:05.820;3;1166.5275226740341;855.2677177761511;1114.2522356087852;1477.9946965273189;2759.5823679685855;2348.7925357302142;1923.919583458493;1561.8630021832116;306.45124573828326;1952.783621734286;1154.408391603666;1920.7745469325907;627.6457016329608;2843.7005673538815;2225.2228963489893;1168.6456061880288;1205.010109634333;1928.3021531687991;1981.7257264774846;1608.8886341212658;1234.186851625596;1989.695231822263;2351.570011355868
00:00:05.840;3;1165.058248439051;852.3217561332565;1122.024319895737;1466.826367019515;2802.035101511008;2359.688517296002;1918.9137242977727;1561.3366197499424;303.9384641402508;1937.7013200937;1160.986776528644;1919.1649513484565;624.3027567659665;2850.3153997379372;1999.5789609970375;1164.1192277437515;1193.903673483764;1922.3471170386886;1973.4021284188227;1619.1869812748246;1222.0803554511842;1992.200233629129;2317.4429985618262
00:00:05.860;3;1170.8656196958068;852.8301107624544;1112.8094342924521;1471.5884121712027;2792.8750884877836;2350.1096203863453;1929.3903443977683;1571.3642629572648;302.9782721053409;1948.3624728512864;1166.7817775169226;1925.3475387914789;622.0877106311776;2847.0085858118623;1971.063894437969;1163.8795921162332;1195.4258080432571;1916.26318137832;1972.5325841557615;1610.3648413800968;1230.2249797130569;2002.8174702691108;2331.417768576955
00:00:05.880;3;1181.6215346495485;848.0055164380179;1108.1166025532732;1480.1396754575171;2786.9146536592666;2333.0289211742756;1918.0599968636318;1568.8954169643664;304.1566027115936;1940.6366247199796;1160.7766774313354;1932.9996950059156;631.8427296408951;2838.3353961113526;2135.096156552712;1158.8770212187596;1197.1252034429128;1943.5664488955194;1983.3611744967154;1614.9086816924168;1230.2906863758149;1979.2542304978272;2342.535855661403
00:00:05.900;3;1161.794705543229;854.6225155116841;1124.5888620109529;1475.822501746837;2774.9340705318937;2340.728804414726;1918.5007173286617;1564.0324962556006;303.11829270664816;1944.6049357066681;1167.177833776954;1919.2020355940997;625.6878874529805;2843.305819292357;2082.3395974745736;1163.809995380689;1195.9035332696847;1929.8498530422821;1968.4868102990508;1615.5192802273064;1229.73981344107;1991.2920574043405;2330.0023596523415
00:00:05.920;3;1159.1265950284192;854.4152363055671;1112.5639292981903;1488.9298763486302;2779.667408469361;2344.931274107689;1938.3642240149559;1574.0034439121348;304.0772118812367;1947.1947716188808;1155.7835271201664;1928.5826398401427;623.3359360020823;2821.429302858563;2228.5333402566966;1165.324500762961;1203.423313979778;1944.6022624417062;1949.383532218015;1613.5531769397219;1230.2669514305328;2001.5503730601188;2344.5052819085136
00:00:05.940;3;1172.1444604466603;858.6161542251416;1115.2544403545276;1470.676048631458;2795.905401788556;2338.6677231668355;1897.9631112282289;1579.9769084167986;302.6223656530175;1942.154279852184;1167.1199400360097;1929.4238700160058;626.6777951988785;2842.2355658068423;1726.575619726492;1166.6370103655156;1185.152903731331;1931.1092168978819;1974.3432976368545;1605.4625925553498;1232.855752642255;1993.3170119084643;2320.4374335692105
00:00:05.960;3;1172.8493004393026;854.2753812242665;1110.4799954022726;1473.3175053018742;2790.8734645894474;2347.2113899879614;1937.0097585698488;1565.5707286156678;302.1412635790332;1939.2294190520763;1163.0983098659394;1928.9269706927882;624.184597036618;2839.1689141478228;2207.454966365077;1168.7012527362697;1203.0487933185284;1936.929300196661;1970.1952380590428;1610.8113763692877;1222.0002523933722;1992.2695435677383;2339.773228124213
00:00:05.980;3;1169.1610100897628;853.7721660815233;1114.7023389972098;1477.41539386549;2794.0849106521882;2339.2119367764935;1939.657895378182;1566.5366421756116;303.2931178106319;1947.5165490895633;1169.5775124362046;1916.713172142018;626.2322710256774;2828.8421377682625;2212.265423205984;1171.2305550406368;1196.7055899790505;1929.9482710339494;1958.6930599380548;1622.1007912844684;1219.2914374966342;1989.4459252982776;2338.3740076947333
00:00:06.000;3;1171.9108515371336;849.1604625342247;1116.4056003026765;1475.9509621901245;2782.840303972262;2347.880662066175;1923.922122660275;1560.775994751787;301.2756131265531;1934.3004195250594;1158.6616033816813;1940.8376235109738;628.726690323129;2863.6505222241663;1839.553048761028;1165.2237810293395;1197.124216095273;1930.0006298455025;1971.2150232865035;1614.0573205703558;1239.357217697779;1968.736351218254;2343.2131297096676
00:00:06.020;3;1162.6089551206326;860.8829925424914;1108.724650329437;1484.0122029825848;2796.2898012378437;2358.767598099218;1930.8792074846144;1571.7207087151464;302.14636205886455;1939.3116144255464;1160.4479119862756;1934.0569746484114;629.8486427368456;2833.8354561753513;2430.8711114878806;1169.8122477236655;1208.9832884225784;1927.8049546091868;1952.643202512177;1636.7690786352289;1223.8696014888894;1958.5024155185497;2330.9710986649084
00:00:06.040;3;1164.5819587446579;859.7597606671717;1109.3068037296225;1481.0550668117921;2767.4932632849473;2357.5398656516986;1897.1185730373932;1577.73769806454;304.05924720284287;1942.0404536407389;1171.590459717275;1928.2394267070615;624.8367400357384;2823.9035324830343;2062.4148532942113;1161.0714762206578;1205.5589720705505;1924.9847496923367;1977.3178775571835;1617.048678489154;1220.0606860513465;1981.375050328955;2320.4418339180797
00:00:06.060;3;1170.5000706547912;856.1350812249717;1110.4204598224994;1486.8222456169462;2757.6995114038064;2352.116830997468;1897.4699905714947;1564.9125697008205;302.5527931962477;1926.07769790615;1163.9188789185216;1927.9178389933845;626.9916470788668;2826.2014599480785;2173.577175352431;1162.1468447017055;1204.4154464302994;1917.8168863888634;1968.8353442172443;1606.805506163984;1237.1381716490587;1986.0869687236388;2316.063714818263
00:00:06.080;3;1179.7006434034981;851.1681445359778;1114.1834806477732;1464.7549256648804;2777.8764384551146;2349.273450461141;1911.7538304700013;1572.5934210674943;301.2350740143959;1949.477103389605;1158.2468491204315;1927.6833825395283;624.3707761694955;2841.8886780449943;1909.0015051856744;1175.3178793077757;1211.183610524393;1925.2241100647702;1974.9145099217158;1607.6672269490969;1223.714928845028;1984.8556049186116;2318.5120264525167
00:00:06.100;3;1172.9374355250964;851.4358877308316;1117.9776640632388;1483.0440338652095;2774.8237646149482;2334.2446226311454;1932.1199629430841;1563.4231538707074;301.6602633238022;1931.3359917452547;1162.8541590905827;1936.5849259744828;626.3295710719594;2825.011790782028;2075.8915378589177;1153.2298921824759;1202.7961037238533;1934.4087486331534;1987.8224225490724;1604.6196615955896;1229.2884039993498;2010.225371475509;2333.1529862945895
00:00:06.120;3;1173.213096906704;853.8556703417536;1122.8351299166904;1470.5979937139946;2783.753807274949;2360.4874265660023;1899.6848167549294;1578.9786443762448;302.58126437205533;1935.239887052159;1153.4875774855302;1943.8762498874614;633.7138801863942;2836.8282241788725;1889.6876383139174;1175.5681399534865;1204.8225602372274;1938.4069931562;1969.0710391168323;1613.4950715581685;1223.6123934817592;1984.2592706960484;2330.368027115351
00:00:06.140;3;1164.044473220223;859.8630053108966;1129.0042588610013;1482.6689510536046;2791.5494227971176;2326.1094763302544;1920.0604857569085;1563.9092671902256;303.0185470042762;1920.8574270340216;1158.4294482149428;1936.1191270999866;623.459571979948;2850.466279328123;2036.9983773731713;1169.5155987447595;1199.760997317458;1925.408421437675;1970.9384260462562;1609.867086036797;1224.2698739790667;1976.6281213127709;2312.0941373472174
00:00:06.160;3;1172.3814333292644;856.8714266211266;1116.3627345526318;1478.147582765996;2769.4531533085087;2343.4876081720045;1916.4681558212692;1562.9485510353952;302.0059341696325;1943.849630259463;1163.3902304380997;1932.231332655999;627.5591565413937;2852.873385166437;2114.562114479733;1169.3942675469448;1194.4108388489888;1923.5753365398189;1988.4059974223485;1608.8140713254886;1234.3250236551462;1992.7987106730934;2314.3096049874043
00:00:06.180;3;1163.6640671505438;848.7808033311366;1112.8995312158186;1474.3489954713657;2801.318599610948;2334.6822610449467;1919.322936099948;1577.8851401197307;304.9877039701781;1951.6763215005951;1170.554735905527;1923.3216560331591;629.8673939000588;2812.4406446750745;2350.552756785165;1174.821234735191;1193.5591168823541;1939.7220271358894;1964.8393698339196;1603.074505270711;1230.1018502752484;1981.8522077544346;2326.123261577222
00:00:06.200;3;1180.5600652115627;857.6483883145006;1101.8393391115012;1487.8566658279542;2785.9248143947534;2352.3008637804637;1901.1379794703785;1577.5028170001224;305.78873468905346;1923.2488353020942;1153.9066966341163;1929.8064822113395;627.6235593100961;2833.353466465824;2131.604758020381;1169.1853143519127;1200.7434897960593;1930.8716958751693;1981.7507882025864;1613.5878901996987;1216.4484588606674;1991.6990278160265;2335.5864466307307
00:00:06.220;3;1165.001993373979;852.4019558609393;1116.9208135129309;1466.6324958060457;2815.9937341303385;2366.0039291803737;1926.1893072912442;1584.9465830443862;305.06169099362876;1927.238100178381;1172.1437138320966;1903.9269830694616;628.3704476290104;2829.9982767735114;2020.8721581700859;1160.9775900375162;1194.442898148131;1935.111933065667;1957.1180403636279;1618.5535682231532;1216.0172684982629;1988.4334557181664;2341.821047836221
00:00:06.240;3;1166.0895717136023;854.1802514337986;1115.5902573136698;1492.1640701247434;2783.3498983864797;2342.483399915372;1929.068514886702;1591.2051913926434;302.0874019016161;1936.9116138538702;1154.5263970830936;1907.672061340908;624.6120245531996;2855.4346039874663;2243.1502906495375;1164.3210101351572;1210.4678170563668;1929.3026896944455;1972.4993194115295;1619.2414292598005;1220.7931980783685;1978.0571683433016;2347.0307831835917
00:00:06.260;3;1161.828566752711;860.467451758483;1113.8485052689687;1484.3246319363266;2807.1436979637697;2365.5065804275423;1945.0721262546638;1562.7783892452271;304.546314502412;1934.6415164865882;1167.5020672785479;1925.0828899822206;626.0508071242369;2845.2251920959925;1989.4181698365962;1158.2384908385181;1211.5620840111023;1933.846877317913;1985.389016888396;1596.7657331317262;1219.5865393799008;1983.7871719808818;2321.484330281956
00:00:06.280;3;1171.9345980256255;859.0921896454172;1111.4856636099698;1480.7085511446628;2773.0833435915824;2340.8579186286406;1896.2976587398537;1581.7959621335817;304.9723596351227;1934.5519570195065;1166.869320537487;1920.1404078655657;625.9967956474403;2842.132545234358;2081.1547137411967;1159.774887057768;1197.8784851435566;1947.5485454720708;1973.8415290806875;1610.745562893216;1233.0669352185878;1984.8158786690444;2321.7090758294817
00:00:06.300;3;1172.3070397933827;859.9366893213933;1112.352500795776;1477.969428427786;2789.584737130398;2338.8288201120276;1902.8607481060396;1547.714452020029;305.1214617690392;1920.6328530398212;1157.7267295203385;1918.567556209742;621.1212741306708;2819.0990168059684;2185.4200021150905;1171.0297343907985;1185.4322159072499;1934.0579656435934;1989.0366072845277;1614.3791407899298;1216.4397194406936;2001.7556008286028;2329.9345901258653
00:00:06.320;3;1179.7575162062044;854.7533411257551;1118.1379311577148;1476.7233743354273;2791.6512256753267;2339.7876929508197;1900.269162907383;1563.5164811685056;306.51238137275845;1932.195661919337;1170.8277078705519;1925.9072616358787;629.6441904226833;2831.121930916556;2026.745454378422;1164.5145838079575;1197.6546625569242;1936.2446657651758;1975.5907677685225;1601.5491867116039;1229.9438353134808;1969.7551893125872;2330.013680121381
00:00:06.340;3;1175.2447501488925;858.7938844332201;1120.8289257173667;1482.2637341777765;2766.435729385585;2361.6149963714356;1906.9879060553217;1561.2760380988627;301.3478959942506;1955.5842417968304;1169.8184402672487;1912.3430040651785;627.9920151787865;2828.7481891194525;2242.788363343894;1176.880291113555;1198.1022345578253;1934.790645017204;1996.3563857940787;1615.181796562529;1224.2631165543946;1969.655796366913;2316.6335265067537
00:00:06.360;3;1166.890890654787;852.7081342939575;1118.144703434014;1468.005137613558;2786.9239971374413;2362.5462923713735;1919.9008055627378;1566.8902054611356;303.9472747867257;1931.5340081460836;1156.7951373236376;1908.361381281712;622.1470758618848;2817.85533989073;1969.9980587866714;1163.5735732766298;1203.272497602725;1922.9084977407842;1962.4490940097699;1614.2642833368589;1219.8555056111186;1987.9842817760032;2327.9515304717256
00:00:06.380;3;1175.8095326277053;854.3781405475899;1123.1315899937422;1456.0023527677906;2808.682908767065;2344.830128113995;1924.2722920992503;1570.3163689644537;305.68763555549185;1952.662345493787;1152.8650152752257;1924.0983611055897;623.3546659131222;2861.7309594499943;2124.542468183581;1164.105595631755;1202.2020089565815;1947.6323512501426;1965.654283457846;1599.7486570312594;1221.962419990307;1977.3592892822087;2327.6152061138127
